year,month,taxa,species_portuguese,species_english,species_sci,production_kg,value_rs
2006,8,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,352.75,2440.33
2006,8,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,1042,1516.11
2006,8,Peixe Ósseo,Saguaru,Saguaru,NA,5,0
2006,8,Peixe Ósseo,Salema,Salema,Sarpa salpa,18,29.34
2006,8,Peixe Ósseo,Sapo,Sapo,NA,18020,63070
2006,8,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,34402.2,69701.1
2006,8,Peixe Ósseo,Sargo,Sargo,NA,18.8,37.6
2006,8,Peixe Ósseo,Sari-sari,Sari-sari,NA,753,1230.4
2006,8,Peixe Ósseo,Sarrão,Sarrão,NA,10,15
2006,8,Peixe Ósseo,Savelha,Twaite shad,Brevoortia spp.,22003.5,40505.51
2006,8,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,5033.6,17917.17
2006,8,Peixe Ósseo,Tainha,Mullet,Mugil spp.,23343.5,59313.57
2006,8,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,1161,2083.53
2006,8,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,43.5,100.15
2006,8,Peixe Ósseo,Traíra,Traíra,NA,137.8,302.55
2006,8,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,15550,33415.98
2006,8,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,135.94,1193.71
2006,8,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,2,8.89
2006,8,Peixe Ósseo,Xixarro,Jack mackerel,Trachurus lathami,60,73.5
2006,9,Crustáceo,Camarão-carabineiro,Camarão-carabineiro,NA,5038,200915.44
2006,9,Crustáceo,Camarão-estuarino,Shrimp,NA,174.12,2590.38
2006,9,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,4293.79,66947.59
2006,9,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,29677.66,862783.53
2006,9,Crustáceo,Camarão-santana,Shrimp,Pleoticus muelleri,20,56.7
2006,9,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,174403.5,437756.69
2006,9,Crustáceo,Caranguejo-real,Caranguejo-real,NA,1146,51570
2006,9,Crustáceo,Caranguejo-uçá,Crab,NA,2903.58,8710.74
2006,9,Crustáceo,Lagosta,Lobster,Panulirus laevicauda,7,175
2006,9,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,1034,12264
2006,9,Crustáceo,Pitú-de-iguape,Crayfish,NA,22.1,294.37
2006,9,Crustáceo,Sapateira,Edible crab,Cancer pagurus,407,6174.36
2006,9,Crustáceo,Siri-azul,Crab,NA,7002.5,16454.08
2006,9,Crustáceo,Siri-candeia,Crab,NA,78,177.45
2006,9,Crustáceo,Siris agrupados,Crab,NA,10,22.25
2006,9,Molusco,Berbigão,Cockle,Anomalocardia brasiliana,1519.5,7597.5
2006,9,Molusco,Lula,Squid,Loligo sanpaulensis,14455.52,69980.75
2006,9,Molusco,Mexilhão,Mussel,Perna perna,153.2,957.5
2006,9,Molusco,Ostra,Oyster,Crassostrea spp.,11935.4,24197.51
2006,9,Molusco,Polvo,Octopus,Octopus spp.,65755.87,764796.38
2006,9,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,625,4628.13
2006,9,Peixe Cartilaginoso,Cação-anjo,Shark,NA,3074.38,10132.76
2006,9,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,4811,19244
2006,9,Peixe Cartilaginoso,Cação-raposa,Cação-raposa,NA,1016,1828.8
2006,9,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,422,422
2006,9,Peixe Cartilaginoso,Cações agrupados,Shark,NA,24999.87,119599.32
2006,9,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,2031.92,6095.76
2006,9,Peixe Cartilaginoso,Machote,Spinner Shark,NA,538,2743.8
2006,9,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,7573,9681.55
2006,9,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,4694.95,6106.13
2006,9,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,4966.18,10870.55
2006,9,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,4886,9130.63
2006,9,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,46.73,126.87
2006,9,Peixe Ósseo,Agulhão,Atlantic saury,Scomberesox saurus,804,321.6
2006,9,Peixe Ósseo,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,4,25.14
2006,9,Peixe Ósseo,Agulhão-negro,Atlantic blue marlin,Makaira nigricans,1,6.29
2006,9,Peixe Ósseo,Albacora-bandolim,Albacore,Thunnus obesus,23,0
2006,9,Peixe Ósseo,Albacora-branca,Albacora-branca,Thunnus alalunga,368,1775.6
2006,9,Peixe Ósseo,Albacora-de-laje,Albacore,Thunnus albacares,3,19.88
2006,9,Peixe Ósseo,Atuns agrupados,Tuna,NA,7698,50037
2006,9,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,13405.32,27668.76
2006,9,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,2,3.73
2006,9,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,34,34
2006,9,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,136,424.25
2006,9,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,99703.9,193521.11
2006,9,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,178.75,420.06
2006,9,Peixe Ósseo,Bonito-gaiado,Bonito-gaiado,NA,3112.39,14783.85
2006,9,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,43001.4,60603.03
2006,9,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,4.7,9.4
2006,9,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,75.5,204.23
2006,9,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,564.6,1346.6
2006,9,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,204.4,347.48
2006,9,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,1113,1382.15
2006,9,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,8,36
2006,9,Peixe Ósseo,Chernes agrupados,Chernes agrupados,NA,508,5214
2006,9,Peixe Ósseo,Cherne-verdadeiro,Cherne-verdadeiro,NA,5,62.5
2006,9,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,1976.5,6926.75
2006,9,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,3130,21405
2006,9,Peixe Ósseo,Corcoroca,Grey Grunt,Haemulon spp.,5,2.5
2006,9,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,316582.86,704266.6
2006,9,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,45,180
2006,9,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,991.81,2628.3
2006,9,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,11681.48,12045.13
2006,9,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,22511,292643
2006,9,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,541.25,830.45
2006,9,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,55.01,475.7
2006,9,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,189812.66,520530.71
2006,9,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,2803,3213.93
2006,9,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,11027.5,17661.5
2006,9,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,7115.21,56698.31
2006,9,Peixe Ósseo,Linguado-areia,Flatfish,NA,13013,29829.38
2006,9,Peixe Ósseo,Lua,Lua,NA,290,2030
2006,9,Peixe Ósseo,Mandi,catfish,NA,19,42.75
2006,9,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,34132.3,93836.33
2006,9,Peixe Ósseo,Manjubão,Manjubão,NA,100,275
2006,9,Peixe Ósseo,Maria-luíza,Croaker,NA,8071,9281.65
2006,9,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,12530,28176.33
2006,9,Peixe Ósseo,Merluza,Hake,Merluccius hubbsi,2890,5538.75
2006,9,Peixe Ósseo,Miraguaia,Miraguaia,NA,139.5,279
2006,9,Peixe Ósseo,Mistura,Mistura,NA,114816.21,93628.35
2006,9,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,1099,7731.43
2006,9,Peixe Ósseo,Nundiá,Nundiá,NA,15,24
2006,9,Peixe Ósseo,Olho-de-boi,Amberjack,NA,4.1,27.57
2006,9,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,12,15
2006,9,Peixe Ósseo,Outras espécies,Outras espécies,NA,88,220
2006,9,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,2811,3629.53
2006,9,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,22,25.52
2006,9,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,10,15
2006,9,Peixe Ósseo,Parati,Mullet,NA,1820.98,3381.62
2006,9,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,402,1401.38
2006,9,Peixe Ósseo,Paru,Paru,NA,160.9,402.25
2006,9,Peixe Ósseo,Peixe-prego,Peixe-prego,Macrourus spp.,30,332.25
2006,9,Peixe Ósseo,Peixes agrupados,Peixes agrupados,NA,1824,7296
2006,9,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,9532.1,44170.05
2006,9,Peixe Ósseo,Pescada-banana,Weakfish,NA,64.05,249.8
2006,9,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,11529.8,50252.8
2006,9,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,2418.5,21291.75
2006,9,Peixe Ósseo,Pescada-dentão,Weakfish,NA,71.2,325.32
2006,9,Peixe Ósseo,Pescada-foguete,Weakfish,NA,46769.75,202420.14
2006,9,Peixe Ósseo,Pescadas agrupadas,Weakfish,NA,133,432.25
2006,9,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,270.84,162.5
2006,9,Peixe Ósseo,Porco,Porco,NA,10112.93,31733.48
2006,9,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,212,899.7
2006,9,Peixe Ósseo,Robalo,Snook,Centropomus spp.,1276.6,7971.3
2006,9,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,439.55,4639.1
2006,9,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,677.15,4339
2006,9,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,1828,3114.04
2006,9,Peixe Ósseo,Sapo,Sapo,NA,14450,44057.5
2006,9,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,8253.2,4126.6
2006,9,Peixe Ósseo,Sardinhas agrupadas,Sardinhas agrupadas,NA,800,1680
2006,9,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,35080,70160
2006,9,Peixe Ósseo,Sargo,Sargo,NA,6.6,7.2
2006,9,Peixe Ósseo,Sari-sari,Sari-sari,NA,1858.2,2973.12
2006,9,Peixe Ósseo,Savelha,Twaite shad,Brevoortia spp.,12000,20250
2006,9,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,7990.22,33714.18
2006,9,Peixe Ósseo,Tainha,Mullet,Mugil spp.,10665.44,30051.47
2006,9,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,3081,5370.41
2006,9,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,54.3,131.99
2006,9,Peixe Ósseo,Traíra,Traíra,NA,152.9,321.09
2006,9,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,8547,18842.47
2006,9,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,32.6,238.72
2006,9,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,0.71,3.16
2006,9,Peixe Ósseo,Xixarro,Jack mackerel,Trachurus lathami,68,83.3
2006,10,Crustáceo,Camarão-carabineiro,Camarão-carabineiro,NA,21142,843142.96
2006,10,Crustáceo,Camarão-cristalino,Shrimp,NA,536,2752
2006,10,Crustáceo,Camarão-estuarino,Shrimp,NA,310.84,2773.3
2006,10,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,607.7,12942
2006,10,Crustáceo,Camarão-listrado,Camarão-listrado,NA,522,4959
2006,10,Crustáceo,Camarão-moruno,Camarão-moruno,NA,1628,64924.64
2006,10,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,37541,1154095.33
2006,10,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,17383,41276.1
2006,10,Crustáceo,Caranguejo-real,Caranguejo-real,NA,2300,103500
2006,10,Crustáceo,Lagosta,Lobster,Panulirus laevicauda,34.2,879
2006,10,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,1421,15379.5
2006,10,Crustáceo,Sapateira,Edible crab,Cancer pagurus,460,5238.5
2006,10,Crustáceo,Siri-azul,Crab,NA,10831,25405.6
2006,10,Molusco,Lula,Squid,Loligo sanpaulensis,1619.02,8358.75
2006,10,Molusco,Ostra,Oyster,Crassostrea spp.,8775.59,18156.23
2006,10,Molusco,Polvo,Octopus,Octopus spp.,40510.41,515407.27
2006,10,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,730,5405.65
2006,10,Peixe Cartilaginoso,Cação-anjo,Shark,NA,4847.44,19647.29
2006,10,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,3609,14436
2006,10,Peixe Cartilaginoso,Cação-raposa,Cação-raposa,NA,1100,1980
2006,10,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,1431,2136.5
2006,10,Peixe Cartilaginoso,Cações agrupados,Shark,NA,15581.21,72993.52
2006,10,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,1574.22,4722.66
2006,10,Peixe Cartilaginoso,Machote,Spinner Shark,NA,213,1086.3
2006,10,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,5086,6904.93
2006,10,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,9307.65,15813.21
2006,10,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,5363,11592.16
2006,10,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,28099,49377.98
2006,10,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,538.9,1463.11
2006,10,Peixe Ósseo,Albacora-branca,Albacora-branca,Thunnus alalunga,3000,14475
2006,10,Peixe Ósseo,Atuns agrupados,Tuna,NA,4977,32350.5
2006,10,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,1.26,3.94
2006,10,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,9476.7,23259.97
2006,10,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,61,113.77
2006,10,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,137.7,155.9
2006,10,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,46,121.5
2006,10,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,114589.7,248402.87
2006,10,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,798.93,1898.94
2006,10,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,26042.47,51433.88
2006,10,Peixe Ósseo,Bonito-serrinha,Bonito-serrinha,NA,13743.43,125408.8
2006,10,Peixe Ósseo,Budião,parrotfish,Sparisoma spp.,0.65,3.18
2006,10,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,56469.32,81518.18
2006,10,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,92.9,193.3
2006,10,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,24325.7,63281.02
2006,10,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,2031.1,4519.07
2006,10,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,244.5,415.65
2006,10,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,13506.9,26598.12
2006,10,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,4.94,22.23
2006,10,Peixe Ósseo,Cavalinha,American mackerel,Scomber japonicus,17,31.88
2006,10,Peixe Ósseo,Chernes agrupados,Chernes agrupados,NA,32,332
2006,10,Peixe Ósseo,Cherne-verdadeiro,Cherne-verdadeiro,NA,100,1250
2006,10,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,50,181.25
2006,10,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,948,6163
2006,10,Peixe Ósseo,Corcoroca,Grey Grunt,Haemulon spp.,50,25
2006,10,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,231118.04,529040.64
2006,10,Peixe Ósseo,Curimbatá,Curimbatá,NA,1,1.55
2006,10,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,43637.04,174548.16
2006,10,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,3514.19,9312.6
2006,10,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,17753.44,21417.53
2006,10,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,11561,150293
2006,10,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,644.91,1048.62
2006,10,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,856.43,6677.78
2006,10,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,215484.62,530034.31
2006,10,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,197.5,271.56
2006,10,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,11566.97,14967.01
2006,10,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,9697.49,74779.75
2006,10,Peixe Ósseo,Linguado-areia,Flatfish,NA,16073,36552.32
2006,10,Peixe Ósseo,Mandi,catfish,NA,3.8,8.55
2006,10,Peixe Ósseo,Manjuba-chata,anchovy,NA,34,386.75
2006,10,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,256705.6,614144.43
2006,10,Peixe Ósseo,Manjubão,Manjubão,NA,240,660
2006,10,Peixe Ósseo,Manjubas agrupadas,anchovy,NA,372,839.25
2006,10,Peixe Ósseo,Maria-luíza,Croaker,NA,2719,2995.85
2006,10,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,1835.5,4828.19
2006,10,Peixe Ósseo,Merluza,Hake,Merluccius hubbsi,5322,10444.78
2006,10,Peixe Ósseo,Miraguaia,Miraguaia,NA,91.5,246.13
2006,10,Peixe Ósseo,Mistura,Mistura,NA,160974.63,149896.5
2006,10,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,564,3687.5
2006,10,Peixe Ósseo,Nundiá,Nundiá,NA,3,4.8
2006,10,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,98,112.3
2006,10,Peixe Ósseo,Outras espécies,Outras espécies,NA,2565,6412.5
2006,10,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,6576.9,8590.08
2006,10,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,43931,46036.96
2006,10,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,1.8,2.7
2006,10,Peixe Ósseo,Parambiju,Parambiju,NA,51.5,123.5
2006,10,Peixe Ósseo,Parati,Mullet,NA,4350.1,6901.6
2006,10,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,439,1894.95
2006,10,Peixe Ósseo,Paru,Paru,NA,261,467.25
2006,10,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,1676.3,14465.07
2006,10,Peixe Ósseo,Pescada-banana,Weakfish,NA,18,70.2
2006,10,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,14497.5,66200.63
2006,10,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,2569.3,16944.8
2006,10,Peixe Ósseo,Pescada-dentão,Weakfish,NA,123.8,631.48
2006,10,Peixe Ósseo,Pescada-foguete,Weakfish,NA,70222.92,300776.26
2006,10,Peixe Ósseo,Pescadas agrupadas,Weakfish,NA,169,549.25
2006,10,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,107.12,64.27
2006,10,Peixe Ósseo,Porco,Porco,NA,7097.5,24934.18
2006,10,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,840.89,3757.25
2006,10,Peixe Ósseo,Robalo,Snook,Centropomus spp.,965,7250
2006,10,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,1380.6,17820.15
2006,10,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,1724.45,12791.34
2006,10,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,2324.5,4736.65
2006,10,Peixe Ósseo,Sapo,Sapo,NA,5698,14364.33
2006,10,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,6854.2,3427.1
2006,10,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,1220982.5,2601152.5
2006,10,Peixe Ósseo,Sargo,Sargo,NA,10.5,15.75
2006,10,Peixe Ósseo,Sari-sari,Sari-sari,NA,1469.5,2367.17
2006,10,Peixe Ósseo,Savelha,Twaite shad,Brevoortia spp.,9417,11006.78
2006,10,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,6853.15,25701.03
2006,10,Peixe Ósseo,Tainha,Mullet,Mugil spp.,7018.05,20660.32
2006,10,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,3903.53,7195.68
2006,10,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,27.2,53.3
2006,10,Peixe Ósseo,Traíra,Traíra,NA,39.05,81.92
2006,10,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,5569,13367.6
2006,10,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,8.4,0
2006,10,Peixe Ósseo,Xarelete,Black jack,Caranx latus,71.21,449.34
2006,10,Peixe Ósseo,Xixarro,Jack mackerel,Trachurus lathami,7418.5,9087.66
2006,11,Crustáceo,Camarão-cristalino,Shrimp,NA,1022,6132
2006,11,Crustáceo,Camarão-estuarino,Shrimp,NA,346.02,2806.31
2006,11,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,120.5,2936.5
2006,11,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,38023,1333529.79
2006,11,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,35322,74465.1
2006,11,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,3159,36377.5
2006,11,Crustáceo,Pitú-de-iguape,Crayfish,NA,16,213.12
2006,11,Crustáceo,Sapateira,Edible crab,Cancer pagurus,292,4571.25
2006,11,Crustáceo,Siri-azul,Crab,NA,8466.5,19896.28
2006,11,Crustáceo,Siri-candeia,Crab,NA,2173,4943.58
2006,11,Molusco,Lula,Squid,Loligo sanpaulensis,3165.68,16221.99
2006,11,Molusco,Mexilhão,Mussel,Perna perna,119,743.75
2006,11,Molusco,Ostra,Oyster,Crassostrea spp.,8905.9,45884.48
2006,11,Molusco,Polvo,Octopus,Octopus spp.,42220.78,499952.82
2006,11,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,1528,11314.84
2006,11,Peixe Cartilaginoso,Cação-anjo,Shark,NA,3685.5,13723.29
2006,11,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,20110,80440
2006,11,Peixe Cartilaginoso,Cação-cola-fina,Cação-cola-fina,NA,114,271.32
2006,11,Peixe Cartilaginoso,Cação-fidalgo,Cação-fidalgo,NA,30,90
2006,11,Peixe Cartilaginoso,Cação-gato,Shark,NA,154,269.5
2006,11,Peixe Cartilaginoso,Cação-raposa,Cação-raposa,NA,500,900
2006,11,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,2202.5,3929.08
2006,11,Peixe Cartilaginoso,Cações agrupados,Shark,NA,53467.95,276370.07
2006,11,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,2695,8085
2006,11,Peixe Cartilaginoso,Machote,Spinner Shark,NA,395,2014.5
2006,11,Peixe Cartilaginoso,Mestiço,Catfish,NA,100,250
2006,11,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,5971,7972.4
2006,11,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,10163.9,15248.71
2006,11,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,7444.1,19305.2
2006,11,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,6024,10138.05
2006,11,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,440.7,1196.5
2006,11,Peixe Ósseo,Agulhão,Atlantic saury,Scomberesox saurus,135,54
2006,11,Peixe Ósseo,Agulhão-vela platypterus,Agulhão-vela platypterus,NA,690,4336.65
2006,11,Peixe Ósseo,Atuns agrupados,Tuna,NA,1421,9236.5
2006,11,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,4.76,14.33
2006,11,Peixe Ósseo,Bagre,Couma sea catfish,Sciades couma,18457.5,42956.11
2006,11,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,76,88
2006,11,Peixe Ósseo,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,38,123.5
2006,11,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,112431,304228.25
2006,11,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,586.64,1361.6
2006,11,Peixe Ósseo,Bonito-gaiado,Bonito-gaiado,NA,3553,16876.75
2006,11,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,24980,47800.93
2006,11,Peixe Ósseo,Budião,parrotfish,Sparisoma spp.,10,48.95
2006,11,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,21192,31573.88
2006,11,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,114.4,228.8
2006,11,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,141157,333186.19
2006,11,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,1775.9,3182.37
2006,11,Peixe Ósseo,Caraputanga,American red,Lutjanus purpureus,10.2,37.1
2006,11,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,21.4,36.38
2006,11,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,6827,11524.88
2006,11,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,11.33,50.99
2006,11,Peixe Ósseo,Chernes agrupados,Chernes agrupados,NA,549,5039
2006,11,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,2020.9,7062.7
2006,11,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,930,7301.67
2006,11,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,230451.5,569717.67
2006,11,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,131853.5,534884
2006,11,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,1301.27,3448.37
2006,11,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,32055.77,43836.08
2006,11,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,9805,127465
