year,month,taxa,species_portuguese,species_english,species_sci,production_kg
2016,12,Elasmobrânquios,Cação-cabeca-chata,Shark,NA,30
2016,12,Elasmobrânquios,Cação-martelo,Shark,NA,300
2016,12,Elasmobrânquios,Cações,Shark,Mustelus spp,380
2016,12,Elasmobrânquios,Emplastro,Emplastro,NA,42897
2016,12,Elasmobrânquios,Raia,Ray,NA,5200
2016,12,Moluscos,Lula,Squid,Loligo sanpaulensis,360
2016,12,Moluscos,Polvo,Octopus,Octopus spp.,3300
2016,12,Não Cadastrado,Mistura,Other fish,NA,89348
2016,12,Não Cadastrado,Residuo,Residuo,NA,1440
2016,12,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,71887
2016,12,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,81360
2016,12,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,1368
2016,12,Teleósteos,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,175
2016,12,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,215
2016,12,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,21378.5
2016,12,Teleósteos,Albacorinha,Albacore,Thunnus atlanticus,3000
2016,12,Teleósteos,Atum,Blow goat,Auxis rochei,22054
2016,12,Teleósteos,Bagre,Couma sea catfish,Sciades couma,4130
2016,12,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,17190
2016,12,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,19225
2016,12,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,5076
2016,12,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,164760
2016,12,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,334821
2016,12,Teleósteos,Carapicu,Broad shad,Diapterus auratus,80
2016,12,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,249128
2016,12,Teleósteos,Cherne-galha-amarela,Grouper,Hyporthodus flavolimbatus,200
2016,12,Teleósteos,Cherne-verdadeiro,Cherne-verdadeiro,NA,2200
2016,12,Teleósteos,Congro,Argentine Conger,Conger spp.,3200
2016,12,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,5660
2016,12,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,3510
2016,12,Teleósteos,Corvina,Croaker,Micropogonias furnieri,1061930
2016,12,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,71787
2016,12,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,18525
2016,12,Teleósteos,Enguia,Common Eel,Conger orbignyanus,320
2016,12,Teleósteos,Espada,Broadbill,Xiphias gladius,7084
2016,12,Teleósteos,Galo,American John Dory,Zenopsis conchifer,2100
2016,12,Teleósteos,Garoupa,Deady,Epinephelus spp.,1100
2016,12,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,16795
2016,12,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,6340
2016,12,Teleósteos,Guaivira,Jack,Oligoplites spp.,100
2016,12,Teleósteos,Linguado,Flatfish,Paralichthys spp.,95996
2016,12,Teleósteos,Linguado-areia,Flatfish,NA,13091
2016,12,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,6236
2016,12,Teleósteos,Mangangá,Mangangá,NA,8780
2016,12,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,648016
2016,12,Teleósteos,Meca,Meca,NA,18581
2016,12,Teleósteos,Merluza,Hake,Merluccius hubbsi,7418
2016,12,Teleósteos,Miracéu,Stargazer,NA,3060
2016,12,Teleósteos,Namorado,Namorado,Pseudopercis spp.,1070
2016,12,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,20
2016,12,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,37020
2016,12,Teleósteos,Papa-moscas,Papa-moscas,NA,100
2016,12,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,1900
2016,12,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,743
2016,12,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,23300
2016,12,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,32171
2016,12,Teleósteos,Pescada,Weakfish,Cynoscion spp.,100
2016,12,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,33450
2016,12,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,3530
2016,12,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,13560
2016,12,Teleósteos,Prego,Prego,NA,1396
2016,12,Teleósteos,Robalo,Snook,Centropomus spp.,500
2016,12,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,22259
2016,12,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,1449
2016,12,,,#N/A,#N/A,0
2017,1,Crustáceos,Camarão-barba-ruça,Camarão-barba-ruça,Artemesia longinaris,257937
2017,1,Crustáceos,Camarão-cristalino,Shrimp,NA,30
2017,1,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,30765
2017,1,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,8540
2017,1,Crustáceos,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,5000
2017,1,Crustáceos,Pitú,Pitú,NA,60
2017,1,Crustáceos,Sapateira,Edible crab,Cancer pagurus,4198
2017,1,Elasmobrânquios,Cação-anequim,Shark,NA,9860
2017,1,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,83056
2017,1,Elasmobrânquios,Cação-gato,Shark,NA,400
2017,1,Elasmobrânquios,Cações,Shark,Mustelus spp,2300
2017,1,Elasmobrânquios,Emplastro,Emplastro,NA,23472
2017,1,Elasmobrânquios,Raia,Ray,NA,700
2017,1,Moluscos,Lula,Squid,Loligo sanpaulensis,560
2017,1,Moluscos,Polvo,Octopus,Octopus spp.,825
2017,1,Não Cadastrado,Mistura,Other fish,NA,58300
2017,1,Não Cadastrado,Residuo,Residuo,NA,4140
2017,1,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,34343
2017,1,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,111548
2017,1,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,1159
2017,1,Teleósteos,Agulhão-azul,Agulhão-azul,NA,600
2017,1,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,135
2017,1,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,141
2017,1,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,31260.5
2017,1,Teleósteos,Atum,Blow goat,Auxis rochei,22177
2017,1,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,19780
2017,1,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,2700
2017,1,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,829.5
2017,1,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,1458378.5
2017,1,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,201383
2017,1,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,106683
2017,1,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,24
2017,1,Teleósteos,Cherne-verdadeiro,Cherne-verdadeiro,NA,5200
2017,1,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,5850
2017,1,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,15
2017,1,Teleósteos,Corvina,Croaker,Micropogonias furnieri,244563
2017,1,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,66479
2017,1,Teleósteos,Enguia,Common Eel,Conger orbignyanus,120
2017,1,Teleósteos,Espada,Broadbill,Xiphias gladius,241508
2017,1,Teleósteos,Garoupa,Deady,Epinephelus spp.,6900
2017,1,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,39547
2017,1,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,5260
2017,1,Teleósteos,Guaivira,Jack,Oligoplites spp.,300
2017,1,Teleósteos,Linguado,Flatfish,Paralichthys spp.,4400
2017,1,Teleósteos,Linguado-areia,Flatfish,NA,18330
2017,1,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,20
2017,1,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,22768
2017,1,Teleósteos,Meca,Meca,NA,13145
2017,1,Teleósteos,Merluza,Hake,Merluccius hubbsi,22128
2017,1,Teleósteos,Miracéu,Stargazer,NA,720
2017,1,Teleósteos,Namorado,Namorado,Pseudopercis spp.,1600
2017,1,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,62220
2017,1,Teleósteos,Pampo,Pampo,Trachinotus spp.,540
2017,1,Teleósteos,Papa-moscas,Papa-moscas,NA,1020
2017,1,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,2780
2017,1,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,792
2017,1,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,2900
2017,1,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,13855.5
2017,1,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,7470
2017,1,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,8020
2017,1,Teleósteos,Prego,Prego,NA,10991
2017,1,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,50000
2017,1,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,3333.8
2017,1,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,1757
2017,1,Teleósteos,Xarelete,Black jack,Caranx latus,22000
2017,1,,,#N/A,#N/A,0
2017,2,Crustáceos,Camarão-barba-ruça,Camarão-barba-ruça,Artemesia longinaris,89746
2017,2,Crustáceos,Camarão-branco,Camarão-branco,Litopenaeus schimitti,300
2017,2,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,59511
2017,2,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,1610
2017,2,Crustáceos,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,8900
2017,2,Crustáceos,Pitú,Pitú,NA,235
2017,2,Crustáceos,Sapateira,Edible crab,Cancer pagurus,4200
2017,2,Elasmobrânquios,Cação-anequim,Shark,NA,10581
2017,2,Elasmobrânquios,Cação-anjo,Shark,NA,500
2017,2,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,91172
2017,2,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,1308
2017,2,Elasmobrânquios,Cação-lombo-preto,Cação-lombo-preto,NA,1410
2017,2,Elasmobrânquios,Cação-martelo,Shark,NA,50
2017,2,Elasmobrânquios,Cações,Shark,Mustelus spp,10
2017,2,Elasmobrânquios,Emplastro,Emplastro,NA,34562
2017,2,Elasmobrânquios,Raia,Ray,NA,580
2017,2,Moluscos,Lula,Squid,Loligo sanpaulensis,1595
2017,2,Moluscos,Polvo,Octopus,Octopus spp.,4672
2017,2,Não Cadastrado,Mistura,Other fish,NA,380477
2017,2,Não Cadastrado,Residuo,Residuo,NA,10420
2017,2,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,76594
2017,2,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,81610
2017,2,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,60
2017,2,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,16750
2017,2,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,87
2017,2,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,13750.5
2017,2,Teleósteos,Atum,Blow goat,Auxis rochei,51791.5
2017,2,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,4192
2017,2,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,5997
2017,2,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,1229
2017,2,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,571047.5
2017,2,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,286658
2017,2,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,12479
2017,2,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,273065
2017,2,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,382
2017,2,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,217298
2017,2,Teleósteos,Cherne-galha-amarela,Grouper,Hyporthodus flavolimbatus,500
2017,2,Teleósteos,Cherne-verdadeiro,Cherne-verdadeiro,NA,2200
2017,2,Teleósteos,Congro,Argentine Conger,Conger spp.,1400
2017,2,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,20700
2017,2,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,740
2017,2,Teleósteos,Corvina,Croaker,Micropogonias furnieri,1234411
2017,2,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,4014
2017,2,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,670
2017,2,Teleósteos,Enguia,Common Eel,Conger orbignyanus,257
2017,2,Teleósteos,Espada,Broadbill,Xiphias gladius,4316
2017,2,Teleósteos,Galo,American John Dory,Zenopsis conchifer,360
2017,2,Teleósteos,Garoupa,Deady,Epinephelus spp.,1300
2017,2,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,81489
2017,2,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,19480
2017,2,Teleósteos,Guaivira,Jack,Oligoplites spp.,890
2017,2,Teleósteos,Linguado,Flatfish,Paralichthys spp.,37342
2017,2,Teleósteos,Linguado-areia,Flatfish,NA,31177
2017,2,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,650
2017,2,Teleósteos,Mangangá,Mangangá,NA,1890
2017,2,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,273259
2017,2,Teleósteos,Meca,Meca,NA,35890
2017,2,Teleósteos,Merluza,Hake,Merluccius hubbsi,5189
2017,2,Teleósteos,Miracéu,Stargazer,NA,740
2017,2,Teleósteos,Namorado,Namorado,Pseudopercis spp.,130
2017,2,Teleósteos,Olho-de-boi,Amberjack,NA,320
2017,2,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,16040
2017,2,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,74510
2017,2,Teleósteos,Pampo,Pampo,Trachinotus spp.,690
2017,2,Teleósteos,Papa-moscas,Papa-moscas,NA,400
2017,2,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,3400
2017,2,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,1945
2017,2,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,22460
2017,2,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,18841
2017,2,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,70720
2017,2,Teleósteos,Pescada-cambucu,Weakfish,NA,40
2017,2,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,930
2017,2,Teleósteos,Prego,Prego,NA,25398
2017,2,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,64027
2017,2,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,1761415
2017,2,Teleósteos,Sarrão,Sarrão,NA,200
2017,2,Teleósteos,Serrinha,Atlantic spanish mackerel,Scomberomorus maculatus,40
2017,2,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,6559
2017,2,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,4983
2017,2,Teleósteos,Xarelete,Black jack,Caranx latus,855
2017,2,,,#N/A,#N/A,0
2017,3,Crustáceos,Camarão-barba-ruça,Camarão-barba-ruça,Artemesia longinaris,33000
2017,3,Crustáceos,Camarão-branco,Camarão-branco,Litopenaeus schimitti,300
2017,3,Crustáceos,Camarão-cristalino,Shrimp,NA,38135
2017,3,Crustáceos,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,22053
2017,3,Crustáceos,Camarão-santana,Shrimp,Pleoticus muelleri,800
2017,3,Crustáceos,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,11200
2017,3,Crustáceos,Pitú,Pitú,NA,170
2017,3,Crustáceos,Sapateira,Edible crab,Cancer pagurus,3336
2017,3,Elasmobrânquios,Cação-anequim,Shark,NA,3613
2017,3,Elasmobrânquios,Cação-anjo,Shark,NA,20
2017,3,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,33826
2017,3,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,848
2017,3,Elasmobrânquios,Cações,Shark,Mustelus spp,387
2017,3,Elasmobrânquios,Emplastro,Emplastro,NA,26804
2017,3,Elasmobrânquios,Machote,Spinner Shark,NA,15
2017,3,Moluscos,Lula,Squid,Loligo sanpaulensis,802
2017,3,Moluscos,Polvo,Octopus,Octopus spp.,5985
2017,3,Não Cadastrado,Mistura,Other fish,NA,294079
2017,3,Não Cadastrado,Residuo,Residuo,NA,3460
2017,3,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,78388
2017,3,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,245425
2017,3,Teleósteos,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,120
2017,3,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,10557
2017,3,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,363
2017,3,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,49532
2017,3,Teleósteos,Atum,Blow goat,Auxis rochei,36582.5
2017,3,Teleósteos,Batata,Atlantic goldeneye tilefish,Caulolatilus chrysops,2500
2017,3,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,10459
2017,3,Teleósteos,Bonito,skipjack tuna,Auxis rochei,380
2017,3,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,8976
2017,3,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,924207
2017,3,Teleósteos,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,83
2017,3,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,324491
2017,3,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,15180
2017,3,Teleósteos,Carapeba,Broad shad,Diapterus auratus,20
2017,3,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,124231
2017,3,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,618
2017,3,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,28773
2017,3,Teleósteos,Cherne-poveiro,Atlantic wreckfish,Polyprion americanus,80
2017,3,Teleósteos,Cherne-verdadeiro,Cherne-verdadeiro,NA,300
2017,3,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,18130
2017,3,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,2900
2017,3,Teleósteos,Corvina,Croaker,Micropogonias furnieri,1100881
2017,3,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,334
2017,3,Teleósteos,Enchova,Ancho,Pomatomus saltatrix,240
2017,3,Teleósteos,Enguia,Common Eel,Conger orbignyanus,20
2017,3,Teleósteos,Espada,Broadbill,Xiphias gladius,9634
2017,3,Teleósteos,Galo,American John Dory,Zenopsis conchifer,420
2017,3,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,41051
2017,3,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,7088
2017,3,Teleósteos,Guaivira,Jack,Oligoplites spp.,380
2017,3,Teleósteos,Linguado,Flatfish,Paralichthys spp.,22511
2017,3,Teleósteos,Linguado-areia,Flatfish,NA,30646
2017,3,Teleósteos,Linguado-vermelho,Linguado-vermelho,NA,68
2017,3,Teleósteos,Mangangá,Mangangá,NA,840
2017,3,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,216574
2017,3,Teleósteos,Meca,Meca,NA,38674
2017,3,Teleósteos,Merluza,Hake,Merluccius hubbsi,24462
2017,3,Teleósteos,Miracéu,Stargazer,NA,1440
2017,3,Teleósteos,Namorado,Namorado,Pseudopercis spp.,200
2017,3,Teleósteos,Olhete,Amberjack,Seriola lalandi,60
2017,3,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,4400
2017,3,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,515128
2017,3,Teleósteos,Pampo,Pampo,Trachinotus spp.,5370
2017,3,Teleósteos,Pargo-rosa,Common sea bream,Pagrus pagrus,4520
2017,3,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,26740
2017,3,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,34131
2017,3,Teleósteos,Pescada,Weakfish,Cynoscion spp.,52640
2017,3,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,27300
2017,3,Teleósteos,Pescada-branca,Weakfish,Cynoscion leiarchus,300
2017,3,Teleósteos,Pescadinha-real,Bangamary,Macrodon ancylodon,61200
2017,3,Teleósteos,Prego,Prego,NA,8081
2017,3,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,297559
2017,3,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,1364517
2017,3,Teleósteos,Sarrão,Sarrão,NA,400
2017,3,Teleósteos,Serrinha,Atlantic spanish mackerel,Scomberomorus maculatus,100
2017,3,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,6489
2017,3,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,1249
2017,3,Teleósteos,Xarelete,Black jack,Caranx latus,5422
2017,4,Crustáceos,Camarão-cristalino,Shrimp,NA,73033
2017,4,Crustáceos,Pitú,Pitú,NA,2800
2017,4,Crustáceos,Sapateira,Edible crab,Cancer pagurus,130
2017,4,Elasmobrânquios,Cação-anequim,Shark,NA,5193
2017,4,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,116963
2017,4,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,832
2017,4,Elasmobrânquios,Cação-gato,Shark,NA,1000
2017,4,Elasmobrânquios,Cação-martelo,Shark,NA,146
2017,4,Elasmobrânquios,Emplastro,Emplastro,NA,38827
2017,4,Elasmobrânquios,Machote,Spinner Shark,NA,74
2017,4,Moluscos,Lula,Squid,Loligo sanpaulensis,1820
2017,4,Moluscos,Polvo,Octopus,Octopus spp.,730
2017,4,Não Cadastrado,Mistura,Other fish,NA,437574
2017,4,Não Cadastrado,Residuo,Residuo,NA,1100
2017,4,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,44679
2017,4,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,122996
2017,4,Teleósteos,Agulhão,Atlantic saury,Scomberesox saurus,60
2017,4,Teleósteos,Agulhão-branco,Agulhão-branco,Tetrapturus albidus,157
2017,4,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,1554
2017,4,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,503
2017,4,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,6707.5
2017,4,Teleósteos,Atum,Blow goat,Auxis rochei,31755.5
2017,4,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,6090
2017,4,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,1873
2017,4,Teleósteos,Bonito-listrado,Skipjack tuna,Katsuwonus pelamis,393887.5
2017,4,Teleósteos,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,219
2017,4,Teleósteos,Cabra,East Atlantic Red Gurnard,Prionotus spp.,124650
2017,4,Teleósteos,Carapau,Jack mackerel,Trachurus lathami,39600
2017,4,Teleósteos,Castanha,Argentine croaker,Umbrina canosai,129696
2017,4,Teleósteos,Cavala,Chub mackerel,Scomberomorus cavalla,313
2017,4,Teleósteos,Cavalinha,American mackerel,Scomber japonicus,440
2017,4,Teleósteos,Congro-rosa,Australian Rockling,Genypterus brasiliensis,9450
2017,4,Teleósteos,Corcoroca,Grey Grunt,Haemulon spp.,540
2017,4,Teleósteos,Corvina,Croaker,Micropogonias furnieri,752537
2017,4,Teleósteos,Dourado,Common dolphifish,Coryphaena hippurus,27462
2017,4,Teleósteos,Espada,Broadbill,Xiphias gladius,2119
2017,4,Teleósteos,Goete,Jamaica weakfish,Cynoscion jamaicensis,10828
2017,4,Teleósteos,Gordinho,Angelfish,Pomacanthus arcuatus,2782
2017,4,Teleósteos,Guaivira,Jack,Oligoplites spp.,1072
2017,4,Teleósteos,Linguado,Flatfish,Paralichthys spp.,17530
2017,4,Teleósteos,Linguado-areia,Flatfish,NA,27851
2017,4,Teleósteos,Mangangá,Mangangá,NA,1400
2017,4,Teleósteos,Maria-mole,Maria-mole,Cynoscion guatucupa,185727
2017,4,Teleósteos,Meca,Meca,NA,73537
2017,4,Teleósteos,Merluza,Hake,Merluccius hubbsi,35547
2017,4,Teleósteos,Namorado,Namorado,Pseudopercis spp.,300
2017,4,Teleósteos,Olho-de-cão,Olho-de-cão,Priacanthus spp.,1100
2017,4,Teleósteos,Palombeta,Leerfish,Chloroscombrus chrysurus,141588
2017,4,Teleósteos,Pampo,Pampo,Trachinotus spp.,500
2017,4,Teleósteos,Paru,Paru,NA,129655
2017,4,Teleósteos,Peixe-lua,Ocean sunfish,Mola mola,376
2017,4,Teleósteos,Peixe-porco,Angular roughshark,Oxynotus centrina,586
2017,4,Teleósteos,Peixe-sapo,Anglerfish,Lophius gastrophysus,9598
2017,4,Teleósteos,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,10500
2017,4,Teleósteos,Pescada-bicuda,Pescada-bicuda,NA,17
2017,4,Teleósteos,Prego,Prego,NA,6053
2017,4,Teleósteos,Sardinha-cascuda,Blackbill sprat,Harengula clupeola,8400
2017,4,Teleósteos,Sardinha-lage,Atlantic thread herring,Opisthonema oglinum,374513
2017,4,Teleósteos,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,495425
2017,4,Teleósteos,Sarrão,Sarrão,NA,200
2017,4,Teleósteos,Sororoca,Sororoca,Scomberomorus,192
2017,4,Teleósteos,Tira-vira,Brazilian flathead,Percophis brasiliensis,2837
2017,4,Teleósteos,Trilha,Argentine goatfish,Mullus argentinae,3151
2017,4,Teleósteos,Xarelete,Black jack,Caranx latus,37000
2017,4,,,#N/A,#N/A,0
2017,5,Crustáceos,Camarão-barba-ruça,Camarão-barba-ruça,Artemesia longinaris,4329
2017,5,Crustáceos,Camarão-cristalino,Shrimp,NA,50987
2017,5,Crustáceos,Pitú,Pitú,NA,6500
2017,5,Crustáceos,Sapateira,Edible crab,Cancer pagurus,450
2017,5,Elasmobrânquios,Cação-anequim,Shark,NA,9983
2017,5,Elasmobrânquios,Cação-azul,Blue dog,Prionace glauca,114069
2017,5,Elasmobrânquios,Cação-bagre,Cação-bagre,NA,2933
2017,5,Elasmobrânquios,Emplastro,Emplastro,NA,58179
2017,5,Moluscos,Lula,Squid,Loligo sanpaulensis,900
2017,5,Moluscos,Polvo,Octopus,Octopus spp.,423
2017,5,Não Cadastrado,Mistura,Other fish,NA,127917
2017,5,Não Cadastrado,Residuo,Residuo,NA,1777
2017,5,Teleósteos,Abrótea,Brazilian codling,Urophycis brasiliensis,86458
2017,5,Teleósteos,Abrótea-de-fundo,Brazilian codling,NA,135997
2017,5,Teleósteos,Albacora-bandolim,Albacore,Thunnus obesus,7943
2017,5,Teleósteos,Albacora-branca,Albacora-branca,Thunnus alalunga,1315
2017,5,Teleósteos,Albacora-lage,Albacore,Thunnus albacares,21785
2017,5,Teleósteos,Atum,Blow goat,Auxis rochei,18660
2017,5,Teleósteos,Betara,Carolina Whiting,Menticirrhus spp.,9800
2017,5,Teleósteos,Bonito-cachorro,Bonito,Auxis thazard,4222
