year,month,taxa,species_portuguese,species_english,species_sci,production_kg,value_rs
2017,6,Peixe Ósseo,Pescadas agrupadas,Weakfish,NA,4.16,104
2017,6,Peixe Ósseo,Piava,Piava,NA,11.5,123.5
2017,6,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,1253,5386
2017,6,Peixe Ósseo,Porco,Porco,NA,2401.5,12405.9
2017,6,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,46.5,211.5
2017,6,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,628.9,6644.22
2017,6,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,1100.8,26322.8
2017,6,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,3249.5,54786.01
2017,6,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,1477.3,4969.95
2017,6,Peixe Ósseo,Saguá,Saguá,NA,26,78
2017,6,Peixe Ósseo,Saguaru,Saguaru,NA,3,15
2017,6,Peixe Ósseo,Sapo,Sapo,NA,175,1515
2017,6,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,52981,59638
2017,6,Peixe Ósseo,Sargo,Sargo,NA,38.8,313.7
2017,6,Peixe Ósseo,Sari-sari,Sari-sari,NA,936.1,3222.88
2017,6,Peixe Ósseo,Sernambiguara,Sernambiguara,NA,53.5,622.5
2017,6,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,8294.57,86963.13
2017,6,Peixe Ósseo,Tainha,Mullet,Mugil spp.,275199.48,2032624.43
2017,6,Peixe Ósseo,Tilápia,Tilapia,NA,6,24
2017,6,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,1288,3924.13
2017,6,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,59,338
2017,6,Peixe Ósseo,Traíra,Traíra,NA,388.1,2390.1
2017,6,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,1657.5,5642.58
2017,6,Peixe Ósseo,Ubarana,Ubarana,NA,48.2,43.05
2017,6,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,127.56,2763.59
2017,6,Peixe Ósseo,Xarelete,Black jack,Caranx latus,285.5,2609.25
2017,6,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,2458.4,11068.85
2017,6,Peixe Ósseo,Xaréu-branco,Jack,NA,62.2,365.3
2017,6,,,#N/A,#N/A,0,0
2017,7,Crustáceo,Camarão-estuarino,Shrimp,NA,256024,16901
2017,7,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,22604.41,748301.01
2017,7,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,67509.3,3151160.29
2017,7,Crustáceo,Camarão-santana,Shrimp,Pleoticus muelleri,810,6075
2017,7,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,330634,2242586.85
2017,7,Crustáceo,Caranguejo-uçá,Crab,NA,15513.854,107162.26
2017,7,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,15,270
2017,7,Crustáceo,Pitú-de-iguape,Crayfish,NA,258.5485,13927.95
2017,7,Crustáceo,Sapateira,Edible crab,Cancer pagurus,362,7321.38
2017,7,Crustáceo,Siri-azul,Crab,NA,1879.86,17945.86
2017,7,Crustáceo,Siri-candeia,Crab,NA,602.5,1487.5
2017,7,Crustáceo,Siris agrupados,Crab,NA,289.58,1249.25
2017,7,Molusco,Berbigão,Cockle,Anomalocardia brasiliana,25,75
2017,7,Molusco,Concha,Concha,NA,50,300
2017,7,Molusco,Lula,Squid,Loligo sanpaulensis,1398.9,15374.22
2017,7,Molusco,Lula-branca,Lula-branca,NA,73.1,1155.5
2017,7,Molusco,Mexilhão,Mussel,Perna perna,3908.3,47864.58
2017,7,Molusco,Mexilhão-do-mangue,Mussel,NA,283.1,1770.6
2017,7,Molusco,Ostra,Oyster,Crassostrea spp.,13769.7,61476.38
2017,7,Molusco,Polvo,Octopus,Octopus spp.,8990,200830.05
2017,7,Molusco,Saquaritá,Bivalve,NA,15,105
2017,7,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,6015,77240
2017,7,Peixe Cartilaginoso,Cação-anjo,Shark,NA,348.7,4122.9
2017,7,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,6392,50758
2017,7,Peixe Cartilaginoso,Cação-fidalgo,Cação-fidalgo,NA,230,2530
2017,7,Peixe Cartilaginoso,Cação-galha-preta,Shark,NA,8,88
2017,7,Peixe Cartilaginoso,Cação-lombo-preto,Cação-lombo-preto,NA,545,4540
2017,7,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,601.4,6535
2017,7,Peixe Cartilaginoso,Cações agrupados,Shark,NA,5148.95,60096.3
2017,7,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,1283,15148.1
2017,7,Peixe Cartilaginoso,Machote,Spinner Shark,NA,1929.7,25869.42
2017,7,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,426,852
2017,7,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,1945.7,5902.25
2017,7,Peixe Cartilaginoso,Tintureira,Blue shark,Prionace glauca,34,654
2017,7,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,23,341
2017,7,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,1799,5866.3
2017,7,Peixe Ósseo,Acará,Acará,NA,45.7,208.6
2017,7,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,23,27
2017,7,Peixe Ósseo,Albacora-bandolim,Albacore,Thunnus obesus,20,1100
2017,7,Peixe Ósseo,Albacora-branca,Albacora-branca,Thunnus alalunga,50,1770
2017,7,Peixe Ósseo,Amboré,Amboré,NA,13635,150
2017,7,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,2,28
2017,7,Peixe Ósseo,Badejo-mira,Comb grouper,Mycteroperca rubra,2,12
2017,7,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,294,1201
2017,7,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,476.9,1368.28
2017,7,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,13827.6,49393.8
2017,7,Peixe Ósseo,Baiacú,trunkfish,NA,73.2,775
2017,7,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,31308.7,105424.95
2017,7,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,911.3,3995.8
2017,7,Peixe Ósseo,Bonito-cachorra,skipjack tuna,NA,609,1764.25
2017,7,Peixe Ósseo,Bonito-gaiado,Bonito-gaiado,NA,39,195
2017,7,Peixe Ósseo,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,193,671
2017,7,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,1129.4,4553.65
2017,7,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,15922,43221.78
2017,7,Peixe Ósseo,Cangoá,Cangoá,NA,356.1,820.73
2017,7,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,32.6,133.4
2017,7,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,2169.5,6807.9
2017,7,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,655.4,2455.35
2017,7,Peixe Ósseo,Caratinga,Mojarra,NA,324.8,2164.88
2017,7,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,298.5,1481.7
2017,7,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,2426,9949.5
2017,7,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,302,7744.23
2017,7,Peixe Ósseo,Chernes agrupados,#N/A,#N/A,10,150
2017,7,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,915.6,7257.9
2017,7,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,240,3060
2017,7,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,234253.4,1239514.98
2017,7,Peixe Ósseo,Curimbatá,Curimbatá,NA,47,164.5
2017,7,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,60,925.6
2017,7,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,661.8,6455.13
2017,7,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,12392,32772.83
2017,7,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,4172,90551
2017,7,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,2493.8,6953.76
2017,7,Peixe Ósseo,Galo-de-penacho,Atlantic Moonfish,Selene setapinnis,50,250
2017,7,Peixe Ósseo,Galo-sem-penacho,Galo-sem-penacho,NA,118,590
2017,7,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,835.7,15579.7
2017,7,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,28731,118263.9
2017,7,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,6210.6,13909.93
2017,7,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,8025.9,20399.16
2017,7,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,3383.3,45664.67
2017,7,Peixe Ósseo,Linguado-areia,Flatfish,NA,495,2400.75
2017,7,Peixe Ósseo,Mandi,catfish,NA,135.5,774.5
2017,7,Peixe Ósseo,Manjuba-chata,anchovy,NA,2959,7202.5
2017,7,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,1128.7,9369.8
2017,7,Peixe Ósseo,Maria-luíza,Croaker,NA,2477.4,5426.23
2017,7,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,1337,4411
2017,7,Peixe Ósseo,Marimbá,Porgy,NA,35,52.5
2017,7,Peixe Ósseo,Merluza,Hake,Merluccius hubbsi,120,510
2017,7,Peixe Ósseo,Miraguaia,Miraguaia,NA,198.3,1176.2
2017,7,Peixe Ósseo,Mistura,Mistura,NA,21519.9,54968.52
2017,7,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,970,16474.25
2017,7,Peixe Ósseo,Nundiá,Nundiá,NA,169.7,1001
2017,7,Peixe Ósseo,Olhete,Amberjack,Seriola lalandi,35.2,446.4
2017,7,Peixe Ósseo,Olho-de-boi,Amberjack,NA,75,1308
2017,7,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,10213.3,33088.1
2017,7,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,12572.9,26787.93
2017,7,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,32560,80788.6
2017,7,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,393.2,1867.78
2017,7,Peixe Ósseo,Parambiju,Parambiju,NA,13,270
2017,7,Peixe Ósseo,Pararê,Pararê,NA,15,105
2017,7,Peixe Ósseo,Parati,Mullet,NA,14718.4,35724.2
2017,7,Peixe Ósseo,Parati-barbudo,Parati-barbudo,NA,25.3,137.18
2017,7,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,402,2642.2
2017,7,Peixe Ósseo,Paru,Paru,NA,2675.4,12142.3
2017,7,Peixe Ósseo,Peixe-prego,Peixe-prego,Macrourus spp.,145,4510
2017,7,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,843.4,10420.25
2017,7,Peixe Ósseo,Pescada-banana,Weakfish,NA,94.5,1249.1
2017,7,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,7771.6,98165.39
2017,7,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,1021.9,14156.3
2017,7,Peixe Ósseo,Pescada-dentão,Weakfish,NA,418.2,3938
2017,7,Peixe Ósseo,Pescada-foguete,Weakfish,NA,61263.6,563665.28
2017,7,Peixe Ósseo,Piava,Piava,NA,5,55
2017,7,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,1241.5,5488.4
2017,7,Peixe Ósseo,Porco,Porco,NA,5559.7,29248.87
2017,7,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,142,1006.13
2017,7,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,719.2,10048
2017,7,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,1203.8,27764.05
2017,7,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,4166.1,61854.96
2017,7,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,5517,17674.13
2017,7,Peixe Ósseo,Saguaru,Saguaru,NA,4,32
2017,7,Peixe Ósseo,Sapo,Sapo,NA,440,3030
2017,7,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,30377.5,32967.85
2017,7,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,2,10
2017,7,Peixe Ósseo,Sargo,Sargo,NA,93.3,805.6
2017,7,Peixe Ósseo,Sari-sari,Sari-sari,NA,1697.6,6520.48
2017,7,Peixe Ósseo,Sernambiguara,Sernambiguara,NA,98,1268.5
2017,7,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,13195.3,119332.36
2017,7,Peixe Ósseo,Tainha,Mullet,Mugil spp.,277929.9,1994714.27
2017,7,Peixe Ósseo,Tilápia,Tilapia,NA,24,96
2017,7,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,2441,7500.93
2017,7,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,7,38
2017,7,Peixe Ósseo,Traíra,Traíra,NA,592.2,3899.67
2017,7,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,3012,9734.55
2017,7,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,353.5,3775
2017,7,Peixe Ósseo,Xarelete,Black jack,Caranx latus,15,150
2017,7,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,10654,49645.9
2017,7,Peixe Ósseo,Xaréu-branco,Jack,NA,267.2,3385.75
2017,7,Peixe Ósseo,Xixarro,Jack mackerel,Trachurus lathami,10,20
2017,7,,,#N/A,#N/A,0,0
2017,8,Crustáceo,Camarão-estuarino,Shrimp,NA,297704,20677
2017,8,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,6252.4,215022.66
2017,8,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,32963.5,1587388.33
2017,8,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,208033.5,1551343.94
2017,8,Crustáceo,Caranguejo-uçá,Crab,NA,15434.65,110349.6
2017,8,Crustáceo,Lagostim,Norway lobster,Metanephrops rubellus,170,2082.5
2017,8,Crustáceo,Pitú-de-iguape,Crayfish,NA,446.895,11100
2017,8,Crustáceo,Sapateira,Edible crab,Cancer pagurus,162,2993.17
2017,8,Crustáceo,Siri-azul,Crab,NA,2070.74,19544.9
2017,8,Crustáceo,Siri-candeia,Crab,NA,221.5,515.7
2017,8,Crustáceo,Siris agrupados,Crab,NA,170.64,950.95
2017,8,Crustáceo,Tamburutaca,Tamburutaca,NA,28.3,275.5
2017,8,Molusco,Concha,Concha,NA,59,337
2017,8,Molusco,Lula,Squid,Loligo sanpaulensis,1309.2,18251.7
2017,8,Molusco,Lula-branca,Lula-branca,NA,2.5,31.25
2017,8,Molusco,Mexilhão,Mussel,Perna perna,2534,27130
2017,8,Molusco,Mexilhão-do-mangue,Mussel,NA,387.5,2342
2017,8,Molusco,Ostra,Oyster,Crassostrea spp.,13133.09,61668.8
2017,8,Molusco,Polvo,Octopus,Octopus spp.,8875.7,256118.5
2017,8,Molusco,Polvo-saquinho,Polvo-saquinho,NA,58,406
2017,8,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,206.5,2116
2017,8,Peixe Cartilaginoso,Cação-anjo,Shark,NA,226.7,1783.6
2017,8,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,1200,9600
2017,8,Peixe Cartilaginoso,Cação-galha-preta,Shark,NA,313,5008
2017,8,Peixe Cartilaginoso,Cação-lombo-preto,Cação-lombo-preto,NA,50,425
2017,8,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,463.29,5437.64
2017,8,Peixe Cartilaginoso,Cações agrupados,Shark,NA,1759.7,22857.03
2017,8,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,334.5,3767.5
2017,8,Peixe Cartilaginoso,Machote,Spinner Shark,NA,649,9982.5
2017,8,Peixe Cartilaginoso,Raia-emplastro,Ray,NA,428,1080.15
2017,8,Peixe Cartilaginoso,Raias agrupadas,Ray,NA,3259,8987.7
2017,8,Peixe Cartilaginoso,Viola,Common guitarfish,Rhinobatos rhinobatos,83.8,819.9
2017,8,Peixe Ósseo,Abrótea,Brazilian codling,Urophycis brasiliensis,2760,8789.88
2017,8,Peixe Ósseo,Acará,Acará,NA,68,276
2017,8,Peixe Ósseo,Agulha,Garfish,Hyporhamphus,33.2,78.4
2017,8,Peixe Ósseo,Albacora-branca,Albacora-branca,Thunnus alalunga,32,768
2017,8,Peixe Ósseo,Amboré,Amboré,NA,18.18,200
2017,8,Peixe Ósseo,Badejo,Whiting,Mycteroperca spp.,1,32.5
2017,8,Peixe Ósseo,Badejo-mira,Comb grouper,Mycteroperca rubra,8,56
2017,8,Peixe Ósseo,Bagre-africano,African catfish,Clarias gariepinus,374.8,1514
2017,8,Peixe Ósseo,Bagre-amarelo,Gillbacker sea catfish,Sciades parkeri,419.8,2074.17
2017,8,Peixe Ósseo,Bagre-branco,Catfish,Sciades proops,25964.7,95033.11
2017,8,Peixe Ósseo,Baiacú,trunkfish,NA,35.6,446
2017,8,Peixe Ósseo,Betara,Carolina Whiting,Menticirrhus spp.,35881.9,123690.14
2017,8,Peixe Ósseo,Bicuda,European barracuda,Sphyraena tome,240.3,944.55
2017,8,Peixe Ósseo,Bonito-pintado,Atlantic black skipjack,Euthynnus alletteratus,77,207.6
2017,8,Peixe Ósseo,Bonitos agrupados,skipjack tuna,NA,328,975
2017,8,Peixe Ósseo,Cabrinha,East Atlantic Red Gurnard,Prionotus spp.,32180,97537.07
2017,8,Peixe Ósseo,Cangoá,Cangoá,NA,10,135
2017,8,Peixe Ósseo,Caranha,Dog Snapper,Lutjanus spp.,63.3,620.5
2017,8,Peixe Ósseo,Carapau,Jack mackerel,Trachurus lathami,9062.6,23585.73
2017,8,Peixe Ósseo,Carapeba,Broad shad,Diapterus auratus,554,2515.1
2017,8,Peixe Ósseo,Caraputanga,American red,Lutjanus purpureus,1,5
2017,8,Peixe Ósseo,Caratinga,Mojarra,NA,293.5,2575.12
2017,8,Peixe Ósseo,Cascudo,Atlantic searobin,Prionotus punctatus,332.7,1652.8
2017,8,Peixe Ósseo,Castanha,Argentine croaker,Umbrina canosai,690,1840
2017,8,Peixe Ósseo,Cavala,Chub mackerel,Scomberomorus cavalla,99.8,2225
2017,8,Peixe Ósseo,Chernes agrupados,#N/A,#N/A,5,40
2017,8,Peixe Ósseo,Cioba,Dog Snapper,Lutjanus analis,348,4753.5
2017,8,Peixe Ósseo,Congro-rosa,Australian Rockling,Genypterus brasiliensis,290,1897.5
2017,8,Peixe Ósseo,Corvina,Bashaw,Micropogonias furnieri,282046.12,1412969.6
2017,8,Peixe Ósseo,Curimbatá,Curimbatá,NA,70,257
2017,8,Peixe Ósseo,Dourado,Common dolphifish,Coryphaena hippurus,11,146
2017,8,Peixe Ósseo,Enchova,Ancho,Pomatomus saltatrix,1565,14467.78
2017,8,Peixe Ósseo,Espada,Broadbill,Xiphias gladius,11489.3,39658.84
2017,8,Peixe Ósseo,Espadarte,Swordfish,Xiphias gladius,1015,15710
2017,8,Peixe Ósseo,Galo,American John Dory,Zenopsis conchifer,5844.3,15612.4
2017,8,Peixe Ósseo,Galo-de-penacho,Atlantic Moonfish,Selene setapinnis,26,170
2017,8,Peixe Ósseo,Galo-sem-penacho,Galo-sem-penacho,NA,377,1385
2017,8,Peixe Ósseo,Garoupa,Deady,Epinephelus spp.,544.5,10983
2017,8,Peixe Ósseo,Goete,Jamaica weakfish,Cynoscion jamaicensis,52638.5,218634.13
2017,8,Peixe Ósseo,Gordinho,Angelfish,Pomacanthus arcuatus,4030.2,9802.62
2017,8,Peixe Ósseo,Guaivira,Jack,Oligoplites spp.,5415,14169.01
2017,8,Peixe Ósseo,Linguado,Flatfish,Paralichthys spp.,4887.8,61254.4
2017,8,Peixe Ósseo,Linguado-areia,Flatfish,NA,1340,6579.17
2017,8,Peixe Ósseo,Mandi,catfish,NA,42.8,331.9
2017,8,Peixe Ósseo,Manjuba-chata,anchovy,NA,5781,12462
2017,8,Peixe Ósseo,Manjuba-de-iguape,anchovy,NA,3692.9,34306
2017,8,Peixe Ósseo,Maria-luíza,Croaker,NA,1900.5,3031.38
2017,8,Peixe Ósseo,Maria-mole,Maria-mole,Cynoscion guatucupa,425,1561.65
2017,8,Peixe Ósseo,Marimbá,Porgy,NA,53.5,276
2017,8,Peixe Ósseo,Merluza,Hake,Merluccius hubbsi,190,655
2017,8,Peixe Ósseo,Miraguaia,Miraguaia,NA,163.7,1178.8
2017,8,Peixe Ósseo,Mistura,Mistura,NA,14218.2,31269.23
2017,8,Peixe Ósseo,Namorado,Namorado,Pseudopercis spp.,297.5,4055.83
2017,8,Peixe Ósseo,Nundiá,Nundiá,NA,52.9,433.6
2017,8,Peixe Ósseo,Olho-de-boi,Amberjack,NA,40,910
2017,8,Peixe Ósseo,Olho-de-cão,Olho-de-cão,Priacanthus spp.,11703,30909.4
2017,8,Peixe Ósseo,Oveva,Cabezon,Larimus breviceps,7465.7,16931.45
2017,8,Peixe Ósseo,Palombeta,Leerfish,Chloroscombrus chrysurus,333,948
2017,8,Peixe Ósseo,Pampo,Pampo,Trachinotus spp.,292.3,1682.6
2017,8,Peixe Ósseo,Parambiju,Parambiju,NA,51,921
2017,8,Peixe Ósseo,Pararê,Pararê,NA,11,79.5
2017,8,Peixe Ósseo,Parati,Mullet,NA,18837.2,47877
2017,8,Peixe Ósseo,Parati-barbudo,Parati-barbudo,NA,9,36
2017,8,Peixe Ósseo,Pargo-rosa,Common sea bream,Pagrus pagrus,403,2195
2017,8,Peixe Ósseo,Paru,Paru,NA,430.6,1196.15
2017,8,Peixe Ósseo,Pescada-amarela,Acoupa weakfish,Cynoscion acoupa,1344.5,21868.78
2017,8,Peixe Ósseo,Pescada-banana,Weakfish,NA,138,1945.6
2017,8,Peixe Ósseo,Pescada-branca,Weakfish,Cynoscion leiarchus,7893,103641.63
2017,8,Peixe Ósseo,Pescada-cambucu,Weakfish,NA,889.4,11557.3
2017,8,Peixe Ósseo,Pescada-dentão,Weakfish,NA,560.1,5308.8
2017,8,Peixe Ósseo,Pescada-foguete,Weakfish,NA,34845.1,283466.26
2017,8,Peixe Ósseo,Piava,Piava,NA,2,22
2017,8,Peixe Ósseo,Pirajica,Pirajica,Kyphosus spp.,792,2943.05
2017,8,Peixe Ósseo,Porco,Porco,NA,7063.1,35871.21
2017,8,Peixe Ósseo,Porco-chinelo,Porco-chinelo,NA,644.8,3322.8
2017,8,Peixe Ósseo,Porco-peludo,Porco-peludo,NA,44,308
2017,8,Peixe Ósseo,Prejereba,Atlantic tripletail,Lobotes surinamensis,406.2,5506
2017,8,Peixe Ósseo,Robalo-flecha,Robalo-flecha,NA,998.3,26310.65
2017,8,Peixe Ósseo,Robalo-peva,Robalo-peva,NA,3095.48,47231.34
2017,8,Peixe Ósseo,Roncador,Barred grunt,Conodon nobilis,8653.5,26372.25
2017,8,Peixe Ósseo,Saguá,Saguá,NA,27,81
2017,8,Peixe Ósseo,Saguaru,Saguaru,NA,7.5,37.5
2017,8,Peixe Ósseo,Sapo,Sapo,NA,390,2659
2017,8,Peixe Ósseo,Sardinha-bandeira,Brazilian sardinella,NA,3408.7,3072.35
2017,8,Peixe Ósseo,Sardinha-verdadeira,Brazilian sardinella,Sardinella brasiliensis,386,1930
2017,8,Peixe Ósseo,Sargo,Sargo,NA,54,551
2017,8,Peixe Ósseo,Sari-sari,Sari-sari,NA,615.2,2487.9
2017,8,Peixe Ósseo,Sarrão,Sarrão,NA,30,105
2017,8,Peixe Ósseo,Sernambiguara,Sernambiguara,NA,61.5,600.5
2017,8,Peixe Ósseo,Sororoca,Sororoca,Scomberomorus,7278.6,99875.77
2017,8,Peixe Ósseo,Tainha,Mullet,Mugil spp.,35565.6,242811.8
2017,8,Peixe Ósseo,Tilápia,Tilapia,NA,26,104
2017,8,Peixe Ósseo,Tira-vira,Brazilian flathead,Percophis brasiliensis,6694,24152.46
2017,8,Peixe Ósseo,Tortinha,Bigtooth corvina,Isopisthus parvipinnis,54.1,275.5
2017,8,Peixe Ósseo,Traíra,Traíra,NA,914.7,4437.5
2017,8,Peixe Ósseo,Trilha,Argentine goatfish,Mullus argentinae,2254,8600.78
2017,8,Peixe Ósseo,Ubarana,Ubarana,NA,5,15
2017,8,Peixe Ósseo,Vermelho,Snapper,Lutjanus spp.,131.6,2473.9
2017,8,Peixe Ósseo,Xarelete,Black jack,Caranx latus,78.8,1058
2017,8,Peixe Ósseo,Xaréu,Black cavalli,Caranx hippos,461.5,2741.75
2017,8,Peixe Ósseo,Xaréu-branco,Jack,NA,20.2,188.05
2017,8,,,#N/A,#N/A,0,0
2017,9,Crustáceo,Camarão-estuarino,Shrimp,NA,5116032,30529.4
2017,9,Crustáceo,Camarão-legítimo,Shrimp,Litopenaeus schimitti,3194.13,122453.97
2017,9,Crustáceo,Camarão-rosa,Shrimp,Farfantepenaeus paulensis,47387.5,2734599.33
2017,9,Crustáceo,Camarão-santana,Shrimp,Pleoticus muelleri,3450,18370
2017,9,Crustáceo,Camarão-sete-barbas,Shrimp,Xiphopenaeus kroyeri,292167.9,2347653.03
2017,9,Crustáceo,Caranguejo-uçá,Crab,NA,12632.734,95557.27
2017,9,Crustáceo,Lagosta,Lobster,Panulirus laevicauda,0.6,12
2017,9,Crustáceo,Pitú-de-iguape,Crayfish,NA,161.4153,6813.32
2017,9,Crustáceo,Sapateira,Edible crab,Cancer pagurus,288,5369.5
2017,9,Crustáceo,Siri-azul,Crab,NA,3391.38,32743.65
2017,9,Crustáceo,Siri-candeia,Crab,NA,532.5,1315.69
2017,9,Crustáceo,Siris agrupados,Crab,NA,120.4,1138.11
2017,9,Crustáceo,Tamburutaca,Tamburutaca,NA,47.5,543
2017,9,Molusco,Almeja,Almeja,NA,12,75
2017,9,Molusco,Berbigão,Cockle,Anomalocardia brasiliana,20,60
2017,9,Molusco,Concha,Concha,NA,157,912.5
2017,9,Molusco,Lula,Squid,Loligo sanpaulensis,1355.5,21230.48
2017,9,Molusco,Lula-branca,Lula-branca,NA,24.1,407.75
2017,9,Molusco,Mexilhão,Mussel,Perna perna,18,180
2017,9,Molusco,Mexilhão-do-mangue,Mussel,NA,105.3,683
2017,9,Molusco,Ostra,Oyster,Crassostrea spp.,15712.73,72272.13
2017,9,Molusco,Polvo,Octopus,Octopus spp.,5985.5,192361.5
2017,9,Molusco,Polvo-saquinho,Polvo-saquinho,NA,116,614
2017,9,Peixe Cartilaginoso,Anequim,Beaumaris shark,Lamna nasus,7378,89158
2017,9,Peixe Cartilaginoso,Cação-anjo,Shark,NA,1047,8066.5
2017,9,Peixe Cartilaginoso,Cação-azul,Blue dog,Prionace glauca,5800,56125
2017,9,Peixe Cartilaginoso,Cação-fidalgo,Cação-fidalgo,NA,300,2100
2017,9,Peixe Cartilaginoso,Cação-galha-preta,Shark,NA,22,352
2017,9,Peixe Cartilaginoso,Cação-rola-rola,Shark,NA,356.36,4803
2017,9,Peixe Cartilaginoso,Cações agrupados,Shark,NA,1374.3,15958.02
2017,9,Peixe Cartilaginoso,Cambeva,Bronze hammerhead shark,Sphyrna lewini,2212,24816
