"year","common_name","scientific_name","fishing_entity","fishing_sector","Total_tonnes","Landings_Value"
1988,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",362.9938808868,445393.491848088
1988,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",10.9330248752,4482.5401988206
1988,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",95.7161122,290689.832751489
1988,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",162.2312177131,181698.963838721
1988,"Rainbow runner","Elagatis bipinnulata","Brazil","Subsistence",0.1238875492,177.778633102
1988,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",6.6887302686,10474.5516006646
1988,"Red grouper","Epinephelus morio","Brazil","Subsistence",0.3430732132,843.960104472
1988,"Scads","Decapterus","Brazil","Subsistence",0.1238875492,41.502328982
1988,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",156.8720739672,143537.947679988
1988,"Sea snails","Gastropoda","Peru","Subsistence",472.5193487224,705471.387642615
1988,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",41.855263658,42692.36893116
1988,"Sharp-nosed sharks","Carcharhinus","Brazil","Subsistence",0.3430732132,116.9879657012
1988,"Skates and rays","Rajiformes","Peru","Subsistence",154.4201228172,50958.6405296655
1988,"Skipjack tuna","Katsuwonus pelamis","Brazil","Subsistence",0.2787469857,481.6747912896
1988,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",0.6095240136,949.028889190656
1988,"Southern red snapper","Lutjanus purpureus","Brazil","Subsistence",0.3430732132,913.9470399648
1988,"Spiny lobsters","Panulirus","Chile","Subsistence",0.6967427363,3348.54559072971
1988,"Swordfish","Xiphias gladius","Brazil","Subsistence",0.3430732132,205.84392792
1988,"Tilefishes","Malacanthidae","Peru","Subsistence",14.0905533505,19275.8769834754
1988,"Triggerfishes","Balistidae","Brazil","Subsistence",0.6861464264,727.315211984
1988,"Wahoo","Acanthocybium solandri","Brazil","Subsistence",3.7630843075,5701.0727258625
1988,"Warehous, butterfishes","Seriolella","Peru","Subsistence",887.6413565904,1151270.8394977
1988,"Weakfishes","Cynoscion","Brazil","Subsistence",790.0343926762,1383350.22157603
1988,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",56.6826812685,37580.6176810155
1988,"Yellowfin tuna","Thunnus albacares","Brazil","Subsistence",5.5749397149,3055.0669637652
1988,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",6.29395,9875.20755
1989,"African pompano","Alectis ciliaris","Brazil","Subsistence",0.0916586667,186.3420694011
1989,"Albacore","Thunnus alalunga","Brazil","Subsistence",4.12464,8880.34992
1989,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",7.2821098894,7187.4424608378
1989,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.253824,347.231232
1989,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",6.7893096917,44992.7553266
1989,"Bigeye tuna","Thunnus obesus","Brazil","Subsistence",2.371668,3284.76018
1989,"Black jack","Caranx lugubris","Brazil","Subsistence",2.06232,3437.88744
1989,"Black jack","Caranx lugubris","Chile","Subsistence",1.2892008377,1895.12523144558
1989,"Blackfin tuna","Thunnus atlanticus","Brazil","Subsistence",4.12464,5114.5536
1989,"Blue runner","Caranx crysos","Brazil","Subsistence",0.0916586667,38.4049813473
1989,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.3720867101,467.7129945957
1989,"Box-, cow-, trunkfishes","Ostraciidae","Brazil","Subsistence",0.253824,508.155648
1989,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",48.3538709826,59088.4303406772
1989,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",4.9491,851.2452
1989,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",356.0649176945,86167.7100820671
1989,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",390.5754079415,426508.345472171
1989,"Chilean silverside","Odontesthes regia","Peru","Subsistence",313.9603111744,941566.973212173
1989,"Chub mackerel","Scomber japonicus","Peru","Subsistence",158.197314061,73245.3564102536
1989,"Clams","Bivalvia","Peru","Subsistence",135.3143368095,211360.994096497
1989,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",400.9630517698,660386.146264831
1989,"Cods","Gadiformes","Brazil","Subsistence",6.7547899357,2175.0423592954
1989,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",391.1334360454,597260.756841326
1989,"Common dolphinfish","Coryphaena hippurus","Brazil","Subsistence",0.253824,482.2656
1989,"Common octopus","Octopus vulgaris","Brazil","Subsistence",7.5072753512,16928.905916956
1989,"Coney","Cephalopholis fulva","Brazil","Subsistence",0.253824,948.03264
1989,"Crevalle jack","Caranx hippos","Brazil","Subsistence",0.0916586667,41.1547413483
1989,"Dog snapper","Lutjanus jocu","Brazil","Subsistence",0.253824,593.94816
1989,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.3785732606,589.4385667542
1989,"Drums, croakers","Sciaenidae","Peru","Subsistence",225.1571587135,414064.014874174
1989,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",560.7066827118,2106575.00694836
1989,"Finfishes","Marine finfishes not identified","Chile","Subsistence",1.976774618,444.77428905
1989,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",902.6364604023,1649116.81315509
1989,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.0859467225,36.4414103461645
1989,"Great barracuda","Sphyraena barracuda","Brazil","Subsistence",16.49856,99651.3024
1989,"Greater amberjack","Seriola dumerili","Brazil","Subsistence",0.0916586667,501.7395415158
1989,"Grey mullets","Mugil","Brazil","Subsistence",895.3485060145,2260754.97768661
1989,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",0.5499,1726.686
1989,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",336.6857611332,135684.36173668
1989,"Horseeye jack","Caranx latus","Brazil","Subsistence",0.0916586667,258.5690987607
1989,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",33.8483265575,47929.23040542
1989,"Lookdown","Selene vomer","Brazil","Subsistence",0.0916586667,85.5175360311
1989,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",491.0597912799,464542.562550785
1989,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",28.2203714871,23535.789820236
1989,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",2747.3905274008,3068835.21910668
1989,"Medusafishes","Centrolophidae","Chile","Subsistence",5.1568033509,6172.69361099418
1989,"Mutton snapper","Lutjanus analis","Brazil","Subsistence",0.253824,1197.033984
1989,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",219.9562081148,58288.3951504109
1989,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",52.7303052719,152390.582235665
1989,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",174.8888156436,292414.099756123
1989,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",9.8897611175,3342.73925771882
1989,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",44.0148910517,179624.770382032
1989,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",107.0382537523,161306.648404684
1989,"Rainbow runner","Elagatis bipinnulata","Brazil","Subsistence",0.0916586667,186.3420694011
1989,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",6.8757378012,12328.1978774855
1989,"Red grouper","Epinephelus morio","Brazil","Subsistence",0.253824,711.468672
1989,"Scads","Decapterus","Brazil","Subsistence",0.0916586667,35.746880013
1989,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",159.9491986677,289028.201992534
1989,"Sea snails","Gastropoda","Peru","Subsistence",326.7219502915,460677.949911057
1989,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",41.842046622,57574.656151872
1989,"Sharp-nosed sharks","Carcharhinus","Brazil","Subsistence",0.253824,122.089344
1989,"Skates and rays","Rajiformes","Peru","Subsistence",132.3984640832,49119.8301748542
1989,"Skipjack tuna","Katsuwonus pelamis","Brazil","Subsistence",0.206232,159.211104
1989,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",0.0565210032,87.0423449018674
1989,"Southern red snapper","Lutjanus purpureus","Brazil","Subsistence",0.253824,846.756864
1989,"Spiny lobsters","Panulirus","Chile","Subsistence",0.7162226876,7652.12319454444
1989,"Swordfish","Xiphias gladius","Brazil","Subsistence",0.253824,276.66816
1989,"Tilefishes","Malacanthidae","Peru","Subsistence",6.1566648413,11217.4433408717
1989,"Triggerfishes","Balistidae","Brazil","Subsistence",0.507648,672.6336
1989,"Wahoo","Acanthocybium solandri","Brazil","Subsistence",2.784132,4599.386064
1989,"Warehous, butterfishes","Seriolella","Peru","Subsistence",339.5320537643,571771.978539071
1989,"Weakfishes","Cynoscion","Brazil","Subsistence",804.7327783012,2262103.83980467
1989,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",57.0302882933,51897.562346903
1989,"Yellowfin tuna","Thunnus albacares","Brazil","Subsistence",4.12464,18424.76688
1989,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",6.32385,11117.3283
1990,"African pompano","Alectis ciliaris","Brazil","Subsistence",0.0520808889,84.5793635736
1990,"Albacore","Thunnus alalunga","Brazil","Subsistence",2.34364,3620.9238
1990,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",7.2892460752,867.4202829488
1990,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.144224,267.53552
1990,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",4.5660729832,12415.1524413063
1990,"Bigeye tuna","Thunnus obesus","Brazil","Subsistence",1.347593,8046.477803
1990,"Black jack","Caranx lugubris","Brazil","Subsistence",1.17182,649.18828
1990,"Black jack","Caranx lugubris","Chile","Subsistence",1.3246561687,627.887023940735
1990,"Blackfin tuna","Thunnus atlanticus","Brazil","Subsistence",2.34364,2838.14804
1990,"Blue runner","Caranx crysos","Brazil","Subsistence",0.0520808889,29.8423493397
1990,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.3762844203,684.837644946
1990,"Box-, cow-, trunkfishes","Ostraciidae","Brazil","Subsistence",0.144224,227.729696
1990,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",38.0707846623,17055.7115286944
1990,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",4.9725,755.82
1990,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",458.1224236539,76964.5671738572
1990,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",476.3507406553,368695.473267165
1990,"Chilean silverside","Odontesthes regia","Peru","Subsistence",296.8590547947,580359.452123719
1990,"Chub mackerel","Scomber japonicus","Peru","Subsistence",284.2303722013,96922.5569206283
1990,"Clams","Bivalvia","Peru","Subsistence",148.8089616312,154314.893211539
1990,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",290.1803691707,313684.979073559
1990,"Cods","Gadiformes","Brazil","Subsistence",6.7351836085,2626.721607315
1990,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",397.9705631133,494677.409949831
1990,"Common dolphinfish","Coryphaena hippurus","Brazil","Subsistence",0.144224,272.58336
1990,"Common octopus","Octopus vulgaris","Brazil","Subsistence",7.7838703278,16595.2115388696
1990,"Coney","Cephalopholis fulva","Brazil","Subsistence",0.144224,412.48064
1990,"Crevalle jack","Caranx hippos","Brazil","Subsistence",0.0520808889,28.8528124506
1990,"Dog snapper","Lutjanus jocu","Brazil","Subsistence",0.144224,383.203168
1990,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.3799752358,632.2787923712
1990,"Drums, croakers","Sciaenidae","Peru","Subsistence",155.4495919309,230687.194425413
1990,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",813.1938032787,2451779.31688543
1990,"False abalone","Concholepas concholepas","Peru","Subsistence",225.383934886,237103.899500043
1990,"Finfishes","Marine finfishes not identified","Chile","Subsistence",2.031139459,647.933487421
1990,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",617.0413102702,881752.032376069
1990,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.0883104112,47.6876220714483
1990,"Great barracuda","Sphyraena barracuda","Brazil","Subsistence",9.37456,53378.74464
1990,"Greater amberjack","Seriola dumerili","Brazil","Subsistence",0.0520808889,267.7478498349
1990,"Grey mullets","Mugil","Brazil","Subsistence",909.5873054683,943242.035770627
1990,"Grunts, sweetlips, bonnetmouths","Haemulidae","Peru","Subsistence",21.2418860049,15527.8186695953
1990,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",0.5525,1628.77
1990,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",341.7788135941,85786.4822121191
1990,"Horseeye jack","Caranx latus","Brazil","Subsistence",0.0520808889,28.8528124506
1990,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",34.0570238802,56670.8877366528
1990,"Lookdown","Selene vomer","Brazil","Subsistence",0.0520808889,45.5186968986
1990,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",492.0207944189,285372.060762962
1990,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",28.6395700411,14205.2267403622
1990,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",2812.3308141936,1453975.03093809
1990,"Medusafishes","Centrolophidae","Chile","Subsistence",5.2986246746,3703.73864754915
1990,"Mutton snapper","Lutjanus analis","Brazil","Subsistence",0.144224,457.045856
1990,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",188.6480555944,42257.1644531389
1990,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",21.1582818517,39735.2533175018
1990,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",191.4385907329,284094.868647677
1990,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",7.8244912623,1729.21256896431
1990,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",39.9882845027,113846.645979319
1990,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",127.8524230323,158153.447290922
1990,"Rainbow runner","Elagatis bipinnulata","Brazil","Subsistence",0.0520808889,84.5793635736
1990,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",7.0648328995,9805.98806446968
1990,"Red grouper","Epinephelus morio","Brazil","Subsistence",0.144224,471.468256
1990,"Scads","Decapterus","Brazil","Subsistence",0.0520808889,24.2176133385
1990,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",162.6244043637,47648.9504785641
1990,"Sea snails","Gastropoda","Peru","Subsistence",134.8020504236,141811.757045608
1990,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",41.735784522,50249.884564488
1990,"Sharp-nosed sharks","Carcharhinus","Brazil","Subsistence",0.144224,91.149568
1990,"Skates and rays","Rajiformes","Peru","Subsistence",54.8943583782,15205.7372707502
1990,"Skipjack tuna","Katsuwonus pelamis","Brazil","Subsistence",0.117182,226.629988
1990,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",0.0286505002,49.4221128404622
1990,"Southern red snapper","Lutjanus purpureus","Brazil","Subsistence",0.144224,424.451232
1990,"Spiny lobsters","Panulirus","Chile","Subsistence",0.7359200937,4217.55805696713
1990,"Swordfish","Xiphias gladius","Brazil","Subsistence",0.144224,731.504128
1990,"Tilefishes","Malacanthidae","Peru","Subsistence",9.2740222144,12529.2040116443
1990,"Triggerfishes","Balistidae","Brazil","Subsistence",0.288448,404.692544
1990,"Wahoo","Acanthocybium solandri","Brazil","Subsistence",1.581957,3415.445163
1990,"Warehous, butterfishes","Seriolella","Peru","Subsistence",282.5416827797,206255.428429199
1990,"Weakfishes","Cynoscion","Brazil","Subsistence",817.4197883142,1133761.2463918
1990,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",57.2476864905,54786.0359714085
1990,"Yellowfin tuna","Thunnus albacares","Brazil","Subsistence",2.34364,5690.35792
1990,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",6.35375,10604.40875
1991,"African pompano","Alectis ciliaris","Brazil","Subsistence",0.0472830756,73.6670317848
1991,"Albacore","Thunnus alalunga","Brazil","Subsistence",2.1277384025,2632.0124038925
1991,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",7.4392574672,632.336884712
1991,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.1309377478,185.931601876
1991,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",3.9741026701,11950.126728991
1991,"Bigeye tuna","Thunnus obesus","Brazil","Subsistence",1.2234495814,6473.2717351874
1991,"Black jack","Caranx lugubris","Brazil","Subsistence",1.219719131,535.456698509
1991,"Black jack","Caranx lugubris","Chile","Subsistence",1.3784718246,588.607469118317
1991,"Blackfin tuna","Thunnus atlanticus","Brazil","Subsistence",2.1277384025,1719.21262922
1991,"Blue marlin","Makaira nigricans","Brazil","Subsistence",0.0069082416,10.0100420784
1991,"Blue runner","Caranx crysos","Brazil","Subsistence",0.0686295421,35.1383255552
1991,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.3874010343,127.4549402847
1991,"Box-, cow-, trunkfishes","Ostraciidae","Brazil","Subsistence",0.1309377478,202.5606958466
1991,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",16.2212273386,7964.62262327052
1991,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",4.9959,974.2005
1991,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",747.8883910574,121905.807742354
1991,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",256.263387177,98661.4040631273
1991,"Chilean silverside","Odontesthes regia","Peru","Subsistence",89.2946525874,50540.7733644876
1991,"Chub mackerel","Scomber japonicus","Peru","Subsistence",185.2148035452,94274.3350045012
1991,"Clams","Bivalvia","Peru","Subsistence",60.870005897,72983.1370705426
1991,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",50.0074585988,46306.9066624512
1991,"Cods","Gadiformes","Brazil","Subsistence",6.858805998,2722.945981206
1991,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",412.0065187266,512536.10929589
1991,"Common dolphinfish","Coryphaena hippurus","Brazil","Subsistence",0.1639591425,302.5046179125
1991,"Common octopus","Octopus vulgaris","Brazil","Subsistence",8.0604653044,13493.2189195656
1991,"Coney","Cephalopholis fulva","Brazil","Subsistence",0.1320430665,417.6522193395
1991,"Crevalle jack","Caranx hippos","Brazil","Subsistence",0.0503227019,22.0916661341
1991,"Dog snapper","Lutjanus jocu","Brazil","Subsistence",0.1504189891,258.2694042847
1991,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.3883842084,340.2245665584
1991,"Drums, croakers","Sciaenidae","Peru","Subsistence",86.496721811,84334.3037657651
1991,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",1168.2934559471,601671.129812767
1991,"False abalone","Concholepas concholepas","Peru","Subsistence",398.602497811,952261.367270572
1991,"Finfishes","Marine finfishes not identified","Chile","Subsistence",2.113656798,2384.204868144
1991,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",392.5638242723,577068.821680316
1991,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.0918981216,72.0481273674882
1991,"Great barracuda","Sphyraena barracuda","Brazil","Subsistence",8.5749239268,5839.5231941508
1991,"Greater amberjack","Seriola dumerili","Brazil","Subsistence",0.0599942401,77.5725524493
1991,"Grey mullets","Mugil","Brazil","Subsistence",940.5085107449,879375.457546482
1991,"Grunts, sweetlips, bonnetmouths","Haemulidae","Peru","Subsistence",12.4620009655,9720.36075308922
1991,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",0.5551,1147.9468
1991,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",353.1597466789,60743.4764287708
1991,"Horseeye jack","Caranx latus","Brazil","Subsistence",0.0686295421,30.1283689819
1991,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",34.9433914463,30610.4109069588
1991,"Lookdown","Selene vomer","Brazil","Subsistence",0.0472830756,38.9612542944
1991,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",503.4120190398,253719.657596059
1991,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",29.2374757595,14326.3631221439
1991,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",3240.6563672925,1814767.56568382
1991,"Medusafishes","Centrolophidae","Chile","Subsistence",5.5138872985,8507.92810163528
1991,"Mutton snapper","Lutjanus analis","Brazil","Subsistence",0.1309377478,369.3753865438
1991,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",201.584150106,37091.4836195059
1991,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",17.8172269709,36293.6913398225
1991,"Peruvian banded croaker","Paralonchurus peruanus","Peru","Subsistence",208.9053303583,203682.697099304
1991,"Peruvian morwong","Cheilodactylus variegatus","Peru","Subsistence",6.8197564339,1895.89228861738
1991,"Peruvian rock seabass","Paralabrax humeralis","Peru","Subsistence",38.6700060314,111330.947364426
1991,"Peruvian weakfish","Cynoscion analis","Peru","Subsistence",107.2391735013,132762.096794629
1991,"Rainbow runner","Elagatis bipinnulata","Brazil","Subsistence",0.2843739262,235.1772369674
1991,"Rainbow runner","Elagatis bipinnulata","Chile","Subsistence",7.3518497314,5918.23903375796
1991,"Red grouper","Epinephelus morio","Brazil","Subsistence",0.1309377478,357.8528647374
1991,"Scads","Decapterus","Brazil","Subsistence",0.0472830756,19.2442117692
1991,"Sea catfishes, coblers","Ariidae","Brazil","Subsistence",168.2621043579,46608.6029071383
1991,"Sea snails","Gastropoda","Peru","Subsistence",146.9755637492,351124.621796844
1991,"Sharks, rays, skates","Elasmobranchii","Brazil","Subsistence",42.517434357,22066.548431283
1991,"Sharp-nosed sharks","Carcharhinus","Brazil","Subsistence",0.1309377478,105.5358247268
1991,"Skates and rays","Rajiformes","Peru","Subsistence",60.6474561475,21833.0842131027
1991,"Skipjack tuna","Katsuwonus pelamis","Brazil","Subsistence",0.1063869201,78.6199339539
1991,"Skipjack tuna","Katsuwonus pelamis","Peru","Subsistence",0.035766924,29.4004115534005
1991,"Southern red snapper","Lutjanus purpureus","Brazil","Subsistence",0.1309377478,401.1932592592
1991,"Spiny lobsters","Panulirus","Chile","Subsistence",0.7658176804,4743.47471209845
1991,"Swordfish","Xiphias gladius","Brazil","Subsistence",0.1309377478,616.062103399
1991,"Tilefishes","Malacanthidae","Peru","Subsistence",5.0133967534,6437.20143133448
1991,"Triggerfishes","Balistidae","Brazil","Subsistence",0.2832910445,350.714313091
1991,"Wahoo","Acanthocybium solandri","Brazil","Subsistence",1.5098652768,2648.3036955072
1991,"Warehous, butterfishes","Seriolella","Peru","Subsistence",206.3645540512,364027.073346276
1991,"Weakfishes","Cynoscion","Brazil","Subsistence",845.1202867645,940618.879168889
1991,"Whitemouth croaker","Micropogonias furnieri","Brazil","Subsistence",58.6198649417,42675.2616775576
1991,"Yellowfin tuna","Thunnus albacares","Brazil","Subsistence",2.4189898669,4562.2148889734
1991,"Yellowtail amberjack","Seriola lalandi","Chile","Subsistence",6.38365,10430.8841
1992,"African pompano","Alectis ciliaris","Brazil","Subsistence",0.0426477552,89.2617516336
1992,"Albacore","Thunnus alalunga","Brazil","Subsistence",1.919148983,3655.978812615
1992,"Argentine hake","Merluccius hubbsi","Brazil","Subsistence",7.5869317875,781.4539741125
1992,"Atlantic sailfish","Istiophorus albicans","Brazil","Subsistence",0.1181014759,273.7592211362
1992,"Basses, groupers, hinds","Serranidae","Peru","Subsistence",1.2357026128,3883.81331213082
1992,"Bigeye tuna","Thunnus obesus","Brazil","Subsistence",1.1035106652,3029.136775974
1992,"Black jack","Caranx lugubris","Brazil","Subsistence",1.2541051109,1197.6703809095
1992,"Black jack","Caranx lugubris","Chile","Subsistence",1.4329528922,1799.78883260869
1992,"Blackfin tuna","Thunnus atlanticus","Brazil","Subsistence",1.919148983,1765.61706436
1992,"Blue marlin","Makaira nigricans","Brazil","Subsistence",0.0130554353,30.2624990254
1992,"Blue runner","Caranx crysos","Brazil","Subsistence",0.0829890501,51.7851672624
1992,"Bluefish","Pomatomus saltatrix","Brazil","Subsistence",0.398589529,440.441429545
1992,"Box-, cow-, trunkfishes","Ostraciidae","Brazil","Subsistence",0.1181014759,243.289040354
1992,"Cabinza grunt","Isacia conceptionis","Peru","Subsistence",84.3528975337,93547.3633648803
1992,"Chilean jack mackerel","Trachurus murphyi","Chile","Subsistence",5.4756,799.4376
1992,"Chilean jack mackerel","Trachurus murphyi","Peru","Subsistence",351.4359244342,84344.6218642121
1992,"Chilean ribbed mussel","Aulacomya ater","Peru","Subsistence",342.0245980625,158699.413500993
1992,"Chilean silverside","Odontesthes regia","Peru","Subsistence",89.2632545322,167100.812484283
1992,"Chub mackerel","Scomber japonicus","Peru","Subsistence",127.2634590125,27616.1706057101
1992,"Clams","Bivalvia","Peru","Subsistence",81.7417278388,111250.491588652
1992,"Clams, seasnails, squids, octopuses","Mollusca","Peru","Subsistence",134.5972811782,209567.966794503
1992,"Cods","Gadiformes","Brazil","Subsistence",6.977827854,3977.36187678
1992,"Commercial shrimps and prawns","Penaeidae","Brazil","Subsistence",425.7991649618,606338.010905603
1992,"Common dolphinfish","Coryphaena hippurus","Brazil","Subsistence",0.1805064564,394.2261007776
1992,"Common octopus","Octopus vulgaris","Brazil","Subsistence",8.337060281,13272.599967352
1992,"Coney","Cephalopholis fulva","Brazil","Subsistence",0.1201903455,301.918147896
1992,"Crevalle jack","Caranx hippos","Brazil","Subsistence",0.0483921467,27.4383471789
1992,"Dog snapper","Lutjanus jocu","Brazil","Subsistence",0.1549178033,477.3017519673
1992,"Drums, croakers","Sciaenidae","Brazil","Subsistence",0.3967673187,1988.5978013244
1992,"Drums, croakers","Sciaenidae","Peru","Subsistence",153.8214393252,730805.658233878
1992,"Eastern Pacific bonito","Sarda chiliensis","Peru","Subsistence",1076.255839887,3022126.39840272
1992,"False abalone","Concholepas concholepas","Peru","Subsistence",247.2445817338,473226.129438464
1992,"Finfishes","Marine finfishes not identified","Chile","Subsistence",2.197194435,7024.430608695
1992,"Flathead grey mullet","Mugil cephalus","Peru","Subsistence",1034.5757533486,1076993.35923593
1992,"Galapagos shark","Carcharhinus galapagensis","Chile","Subsistence",0.0955301928,83.4933885191083
1992,"Great barracuda","Sphyraena barracuda","Brazil","Subsistence",7.7974892624,20468.4093138
1992,"Greater amberjack","Seriola dumerili","Brazil","Subsistence",0.0666697561,102.1380663452
1992,"Grey mullets","Mugil","Brazil","Subsistence",970.870136648,733006.95316924
1992,"Grunts, sweetlips, bonnetmouths","Haemulidae","Peru","Subsistence",8.5523628204,12375.2690011036
1992,"Hapuka","Polyprion oxygeneios","Chile","Subsistence",0.6084,4778.3736
1992,"Herrings, sardines, menhadens","Clupeidae","Brazil","Subsistence",364.3361519537,104564.475610712
1992,"Horseeye jack","Caranx latus","Brazil","Subsistence",0.0829890501,62.241787575
1992,"King weakfish","Macrodon ancylodon","Brazil","Subsistence",35.8068973944,53459.6978098392
1992,"Lookdown","Selene vomer","Brazil","Subsistence",0.0426477552,16.1208514656
1992,"Marine fishes nei","Marine fishes not identified","Brazil","Subsistence",514.4837790157,1007873.72309175
1992,"Marine fishes nei","Marine fishes not identified","Chile","Subsistence",31.2868081512,80626.1046055445
1992,"Marine fishes nei","Marine fishes not identified","Peru","Subsistence",2563.9496380921,4761254.47793702
1992,"Medusafishes","Centrolophidae","Chile","Subsistence",5.7318115688,13188.8984198491
1992,"Mutton snapper","Lutjanus analis","Brazil","Subsistence",0.1181014759,365.2878649587
1992,"Pacific menhaden","Ethmidium maculatum","Peru","Subsistence",266.8220133398,92320.4166155781
1992,"Pacific sierra","Scomberomorus sierra","Peru","Subsistence",33.8907700814,76186.4511430022
