Classification,Year,Period,Period_Desc.,Aggregate_Level,Is_Leaf_Code,Trade_Flow_Code,Trade_Flow,Reporter_Code,Reporter,Reporter_ISO,Partner_Code,Partner,Partner_ISO,2nd_Partner_Code,2nd_Partner,2nd_Partner_ISO,Customs_Proc._Code,Customs,Mode_of_Transport_Code,Mode_of_Transport,Commodity_Code,Commodity,Qty_Unit_Code,Qty_Unit,Qty,Alt_Qty_Unit_Code,Alt_Qty_Unit,Alt_Qty,Netweight_kg,Gross_weight_kg,Trade_Value_US,CIF_Trade_Value_US,FOB_Trade_Value_US,Flag
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,208,Denmark,DNK,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,67544.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,208,Denmark,DNK,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,9128.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,218,Ecuador,ECU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2381039.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,218,Ecuador,ECU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,639.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,222,El Salvador,SLV,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,726844.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,222,El Salvador,SLV,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,49898.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,226,Equatorial Guinea,GNQ,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,368778.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,246,Finland,FIN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2754.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,251,France,FRA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1607.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,251,France,FRA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,13250893.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,258,French Polynesia,PYF,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,7127.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,266,Gabon,GAB,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1311179.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,276,Germany,DEU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2618.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,276,Germany,DEU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,532928.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,288,Ghana,GHA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,242569.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,300,Greece,GRC,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,113900.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,344,"China, Hong Kong SAR",HKG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,19653121.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,348,Hungary,HUN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,6132.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,352,Iceland,ISL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,6534415.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,360,Indonesia,IDN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,112587.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,376,Israel,ISR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,93192.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,381,Italy,ITA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,285755.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,384,CíÇte d'Ivoire,CIV,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,558867.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,392,Japan,JPN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,624845.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,392,Japan,JPN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,11868592.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,408,Dem. People's Rep. of Korea,PRK,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,17010.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,410,Rep. of Korea,KOR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,190695.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,410,Rep. of Korea,KOR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,7727367.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,458,Malaysia,MYS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3927.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,462,Maldives,MDV,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,4138.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,480,Mauritius,MUS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,25500.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,19560173.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,490,"Other Asia, nes",,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,6065420.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,504,Morocco,MAR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,30218656.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,512,Oman,OMN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,7826990.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,528,Netherlands,NLD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,839102.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,531,Curaí_ao,CUW,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,54585.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,554,New Zealand,NZL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3027771.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,554,New Zealand,NZL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,4860.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,566,Nigeria,NGA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,665268.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,579,Norway,NOR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,149712778.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,579,Norway,NOR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,11265.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,591,Panama,PAN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,47021.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,604,Peru,PER,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,7931444.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,604,Peru,PER,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,311475.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,616,Poland,POL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,7454.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,96856924.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,620,Portugal,PRT,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1478066.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,643,Russian Federation,RUS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,37339.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,690,Seychelles,SYC,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,905841.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,699,India,IND,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1065429.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,702,Singapore,SGP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2431297.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,702,Singapore,SGP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,778224.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,704,Viet Nam,VNM,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,109173798.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,704,Viet Nam,VNM,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1481326.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,710,South Africa,ZAF,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,172253.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,716,Zimbabwe,ZWE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1981.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,724,Spain,ESP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,9238217.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,724,Spain,ESP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,9801648.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,740,Suriname,SUR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1911.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,752,Sweden,SWE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,115423.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,757,Switzerland,CHE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,674173.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,764,Thailand,THA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,642951.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,764,Thailand,THA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,13134892.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,768,Togo,TGO,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,79650.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,776,Tonga,TON,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3123.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,784,United Arab Emirates,ARE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1252922.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,792,Turkey,TUR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1368.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,800,Uganda,UGA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,53624.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,804,Ukraine,UKR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,345807.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,121417.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,826,United Kingdom,GBR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1690246.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,842,USA,USA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3265838.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,842,USA,USA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,90561914.00,,,0
H4,2013,2013,2013,2,0,1,Import,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,27972177.00,,,0
H4,2013,2013,2013,2,0,2,Export,76,Brazil,BRA,858,Uruguay,URY,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,43308.00,,,0
H4,2013,2013,2013,2,0,1,Import,152,Chile,CHL,0,World,WLD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,51094860.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,4122166979.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,8,Albania,ALB,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,139056.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,24,Angola,AGO,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3755991.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,31,Azerbaijan,AZE,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,848843.00,,,0
H4,2013,2013,2013,2,0,1,Import,152,Chile,CHL,32,Argentina,ARG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2644572.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,32,Argentina,ARG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,44930543.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,36,Australia,AUS,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2535278.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,56,Belgium,BEL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,15744652.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,68,Bolivia (Plurinational State of),BOL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,132938.00,,,0
H4,2013,2013,2013,2,0,1,Import,152,Chile,CHL,76,Brazil,BRA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,14609.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,76,Brazil,BRA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,491853685.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,100,Bulgaria,BGR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,340503.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,104,Myanmar,MMR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,131724.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,112,Belarus,BLR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3945372.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,120,Cameroon,CMR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,18201844.00,,,0
H4,2013,2013,2013,2,0,1,Import,152,Chile,CHL,124,Canada,CAN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,17742.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,124,Canada,CAN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,22843169.00,,,0
H4,2013,2013,2013,2,0,1,Import,152,Chile,CHL,156,China,CHN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,8160403.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,156,China,CHN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,105978874.00,,,0
H4,2013,2013,2013,2,0,1,Import,152,Chile,CHL,170,Colombia,COL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2616.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,170,Colombia,COL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,27598162.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,178,Congo,COG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,507519.00,,,0
H4,2013,2013,2013,2,0,1,Import,152,Chile,CHL,188,Costa Rica,CRI,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,15279.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,188,Costa Rica,CRI,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,3455279.00,,,0
H4,2013,2013,2013,2,0,1,Import,152,Chile,CHL,192,Cuba,CUB,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,24291.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,192,Cuba,CUB,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,4775205.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,196,Cyprus,CYP,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,323885.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,204,Benin,BEN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,166043.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,208,Denmark,DNK,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,7427202.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,214,Dominican Rep.,DOM,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2226073.00,,,0
H4,2013,2013,2013,2,0,1,Import,152,Chile,CHL,218,Ecuador,ECU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,27453123.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,218,Ecuador,ECU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2525898.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,222,El Salvador,SLV,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,535736.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,226,Equatorial Guinea,GNQ,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,364616.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,233,Estonia,EST,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,240892.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,251,France,FRA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,69886163.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,258,French Polynesia,PYF,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,270105.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,268,Georgia,GEO,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,4490899.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,276,Germany,DEU,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,83754296.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,288,Ghana,GHA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,2061598.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,300,Greece,GRC,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,196978.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,320,Guatemala,GTM,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,467587.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,324,Guinea,GIN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,384000.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,344,"China, Hong Kong SAR",HKG,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,26023979.00,,,0
H4,2013,2013,2013,2,0,1,Import,152,Chile,CHL,352,Iceland,ISL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,102654.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,352,Iceland,ISL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,187243.00,,,0
H4,2013,2013,2013,2,0,1,Import,152,Chile,CHL,360,Indonesia,IDN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,300338.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,360,Indonesia,IDN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,1386384.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,372,Ireland,IRL,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,998433.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,376,Israel,ISR,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,28261518.00,,,0
H4,2013,2013,2013,2,0,1,Import,152,Chile,CHL,381,Italy,ITA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,35.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,381,Italy,ITA,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,14454151.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,384,CíÇte d'Ivoire,CIV,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,42570.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,388,Jamaica,JAM,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,456288.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,392,Japan,JPN,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,973033794.00,,,0
H4,2013,2013,2013,2,0,2,Export,152,Chile,CHL,398,Kazakhstan,KAZ,,,,,,,,3,"Fish and crustaceans, molluscs and other aquatic invertebrates",1,No Quantity,,,,,,,140309.00,,,0
