"subsector","year","region","month","species","tons"
"aquiculture",2017,"XV","anual","CHORITO",NA
"aquiculture",2017,"XV","anual","CHORO",NA
"aquiculture",2017,"XV","anual","OSTION DEL NORTE",NA
"aquiculture",2017,"XV","anual","OSTRA CHILENA",NA
"aquiculture",2017,"XV","anual","OSTRA DEL PACIFICO",NA
"aquiculture",2017,"I","anual","HAEMATOCOCCUS",29
"aquiculture",2017,"I","anual","SPIRULINA",39
"aquiculture",2017,"I","anual","PELILLO",NA
"aquiculture",2017,"I","anual","CORVINA",3
"aquiculture",2017,"I","anual","SALMON DEL ATLANTICO",NA
"aquiculture",2017,"I","anual","SALMON PLATEADO O COHO",NA
"aquiculture",2017,"I","anual","TRUCHA ARCOIRIS",NA
"aquiculture",2017,"I","anual","TURBOT",NA
"aquiculture",2017,"I","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA
"aquiculture",2017,"I","anual","ABALON JAPONES",NA
"aquiculture",2017,"I","anual","ABALON ROJO",NA
"aquiculture",2017,"I","anual","CHOLGA",NA
"aquiculture",2017,"I","anual","CHORITO",NA
"aquiculture",2017,"I","anual","CHORO",NA
"aquiculture",2017,"I","anual","OSTION DEL NORTE",NA
"aquiculture",2017,"I","anual","OSTRA CHILENA",NA
"aquiculture",2017,"I","anual","OSTRA DEL PACIFICO",NA
"aquiculture",2017,"II","anual","HAEMATOCOCCUS",NA
"aquiculture",2017,"II","anual","SPIRULINA",NA
"aquiculture",2017,"II","anual","PELILLO",505
"aquiculture",2017,"II","anual","CORVINA",NA
"aquiculture",2017,"II","anual","SALMON DEL ATLANTICO",NA
"aquiculture",2017,"II","anual","SALMON PLATEADO O COHO",NA
"aquiculture",2017,"II","anual","TRUCHA ARCOIRIS",NA
"aquiculture",2017,"II","anual","TURBOT",NA
"aquiculture",2017,"II","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA
"aquiculture",2017,"II","anual","ABALON JAPONES",NA
"aquiculture",2017,"II","anual","ABALON ROJO",NA
"aquiculture",2017,"II","anual","CHOLGA",NA
"aquiculture",2017,"II","anual","CHORITO",NA
"aquiculture",2017,"II","anual","CHORO",NA
"aquiculture",2017,"II","anual","OSTION DEL NORTE",19
"aquiculture",2017,"II","anual","OSTRA CHILENA",NA
"aquiculture",2017,"II","anual","OSTRA DEL PACIFICO",NA
"aquiculture",2017,"III","anual","HAEMATOCOCCUS",NA
"aquiculture",2017,"III","anual","SPIRULINA",NA
"aquiculture",2017,"III","anual","PELILLO",1158
"aquiculture",2017,"III","anual","CORVINA",NA
"aquiculture",2017,"III","anual","SALMON DEL ATLANTICO",NA
"aquiculture",2017,"III","anual","SALMON PLATEADO O COHO",NA
"aquiculture",2017,"III","anual","TRUCHA ARCOIRIS",NA
"aquiculture",2017,"III","anual","TURBOT",NA
"aquiculture",2017,"III","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",17
"aquiculture",2017,"III","anual","ABALON JAPONES",16
"aquiculture",2017,"III","anual","ABALON ROJO",202
"aquiculture",2017,"III","anual","CHOLGA",NA
"aquiculture",2017,"III","anual","CHORITO",NA
"aquiculture",2017,"III","anual","CHORO",NA
"aquiculture",2017,"III","anual","OSTION DEL NORTE",445
"aquiculture",2017,"III","anual","OSTRA CHILENA",NA
"aquiculture",2017,"III","anual","OSTRA DEL PACIFICO",NA
"aquiculture",2017,"IV","anual","HAEMATOCOCCUS",6
"aquiculture",2017,"IV","anual","SPIRULINA",NA
"aquiculture",2017,"IV","anual","PELILLO",2129
"aquiculture",2017,"IV","anual","CORVINA",NA
"aquiculture",2017,"IV","anual","SALMON DEL ATLANTICO",NA
"aquiculture",2017,"IV","anual","SALMON PLATEADO O COHO",NA
"aquiculture",2017,"IV","anual","TRUCHA ARCOIRIS",NA
"aquiculture",2017,"IV","anual","TURBOT",NA
"aquiculture",2017,"IV","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA
"aquiculture",2017,"IV","anual","ABALON JAPONES",NA
"aquiculture",2017,"IV","anual","ABALON ROJO",200
"aquiculture",2017,"IV","anual","CHOLGA",NA
"aquiculture",2017,"IV","anual","CHORITO",NA
"aquiculture",2017,"IV","anual","CHORO",NA
"aquiculture",2017,"IV","anual","OSTION DEL NORTE",4241
"aquiculture",2017,"IV","anual","OSTRA CHILENA",NA
"aquiculture",2017,"IV","anual","OSTRA DEL PACIFICO",19
"aquiculture",2017,"V","anual","HAEMATOCOCCUS",NA
"aquiculture",2017,"V","anual","SPIRULINA",NA
"aquiculture",2017,"V","anual","PELILLO",4
"aquiculture",2017,"V","anual","CORVINA",NA
"aquiculture",2017,"V","anual","SALMON DEL ATLANTICO",NA
"aquiculture",2017,"V","anual","SALMON PLATEADO O COHO",NA
"aquiculture",2017,"V","anual","TRUCHA ARCOIRIS",NA
"aquiculture",2017,"V","anual","TURBOT",NA
"aquiculture",2017,"V","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA
"aquiculture",2017,"V","anual","ABALON JAPONES",NA
"aquiculture",2017,"V","anual","ABALON ROJO",145
"aquiculture",2017,"V","anual","CHOLGA",NA
"aquiculture",2017,"V","anual","CHORITO",NA
"aquiculture",2017,"V","anual","CHORO",NA
"aquiculture",2017,"V","anual","OSTION DEL NORTE",NA
"aquiculture",2017,"V","anual","OSTRA CHILENA",NA
"aquiculture",2017,"V","anual","OSTRA DEL PACIFICO",NA
"aquiculture",2017,"VI","anual","HAEMATOCOCCUS",NA
"aquiculture",2017,"VI","anual","SPIRULINA",NA
"aquiculture",2017,"VI","anual","PELILLO",NA
"aquiculture",2017,"VI","anual","CORVINA",NA
"aquiculture",2017,"VI","anual","SALMON DEL ATLANTICO",NA
"aquiculture",2017,"VI","anual","SALMON PLATEADO O COHO",NA
"aquiculture",2017,"VI","anual","TRUCHA ARCOIRIS",NA
"aquiculture",2017,"VI","anual","TURBOT",NA
"aquiculture",2017,"VI","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA
"aquiculture",2017,"VI","anual","ABALON JAPONES",NA
"aquiculture",2017,"VI","anual","ABALON ROJO",NA
"aquiculture",2017,"VI","anual","CHOLGA",NA
"aquiculture",2017,"VI","anual","CHORITO",NA
"aquiculture",2017,"VI","anual","CHORO",NA
"aquiculture",2017,"VI","anual","OSTION DEL NORTE",NA
"aquiculture",2017,"VI","anual","OSTRA CHILENA",NA
"aquiculture",2017,"VI","anual","OSTRA DEL PACIFICO",NA
"aquiculture",2017,"VII","anual","HAEMATOCOCCUS",NA
"aquiculture",2017,"VII","anual","SPIRULINA",NA
"aquiculture",2017,"VII","anual","PELILLO",NA
"aquiculture",2017,"VII","anual","CORVINA",NA
"aquiculture",2017,"VII","anual","SALMON DEL ATLANTICO",NA
"aquiculture",2017,"VII","anual","SALMON PLATEADO O COHO",NA
"aquiculture",2017,"VII","anual","TRUCHA ARCOIRIS",NA
"aquiculture",2017,"VII","anual","TURBOT",NA
"aquiculture",2017,"VII","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA
"aquiculture",2017,"VII","anual","ABALON JAPONES",NA
"aquiculture",2017,"VII","anual","ABALON ROJO",NA
"aquiculture",2017,"VII","anual","CHOLGA",NA
"aquiculture",2017,"VII","anual","CHORITO",NA
"aquiculture",2017,"VII","anual","CHORO",NA
"aquiculture",2017,"VII","anual","OSTION DEL NORTE",NA
"aquiculture",2017,"VII","anual","OSTRA CHILENA",NA
"aquiculture",2017,"VII","anual","OSTRA DEL PACIFICO",NA
"aquiculture",2017,"VIII","anual","HAEMATOCOCCUS",NA
"aquiculture",2017,"VIII","anual","SPIRULINA",NA
"aquiculture",2017,"VIII","anual","PELILLO",19
"aquiculture",2017,"VIII","anual","CORVINA",NA
"aquiculture",2017,"VIII","anual","SALMON DEL ATLANTICO",14
"aquiculture",2017,"VIII","anual","SALMON PLATEADO O COHO",NA
"aquiculture",2017,"VIII","anual","TRUCHA ARCOIRIS",49
"aquiculture",2017,"VIII","anual","TURBOT",NA
"aquiculture",2017,"VIII","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA
"aquiculture",2017,"VIII","anual","ABALON JAPONES",NA
"aquiculture",2017,"VIII","anual","ABALON ROJO",NA
"aquiculture",2017,"VIII","anual","CHOLGA",NA
"aquiculture",2017,"VIII","anual","CHORITO",NA
"aquiculture",2017,"VIII","anual","CHORO",NA
"aquiculture",2017,"VIII","anual","OSTION DEL NORTE",NA
"aquiculture",2017,"VIII","anual","OSTRA CHILENA",NA
"aquiculture",2017,"VIII","anual","OSTRA DEL PACIFICO",NA
"aquiculture",2017,"IX","anual","HAEMATOCOCCUS",NA
"aquiculture",2017,"IX","anual","SPIRULINA",NA
"aquiculture",2017,"IX","anual","PELILLO",NA
"aquiculture",2017,"IX","anual","CORVINA",NA
"aquiculture",2017,"IX","anual","SALMON DEL ATLANTICO",256
"aquiculture",2017,"IX","anual","SALMON PLATEADO O COHO",94
"aquiculture",2017,"IX","anual","TRUCHA ARCOIRIS",16
"aquiculture",2017,"IX","anual","TURBOT",NA
"aquiculture",2017,"IX","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA
"aquiculture",2017,"IX","anual","ABALON JAPONES",NA
"aquiculture",2017,"IX","anual","ABALON ROJO",NA
"aquiculture",2017,"IX","anual","CHOLGA",NA
"aquiculture",2017,"IX","anual","CHORITO",NA
"aquiculture",2017,"IX","anual","CHORO",145
"aquiculture",2017,"IX","anual","OSTION DEL NORTE",NA
"aquiculture",2017,"IX","anual","OSTRA CHILENA",NA
"aquiculture",2017,"IX","anual","OSTRA DEL PACIFICO",2
"aquiculture",2017,"XIV","anual","HAEMATOCOCCUS",NA
"aquiculture",2017,"XIV","anual","SPIRULINA",NA
"aquiculture",2017,"XIV","anual","PELILLO",30
"aquiculture",2017,"XIV","anual","CORVINA",NA
"aquiculture",2017,"XIV","anual","SALMON DEL ATLANTICO",271
"aquiculture",2017,"XIV","anual","SALMON PLATEADO O COHO",17
"aquiculture",2017,"XIV","anual","TRUCHA ARCOIRIS",2276
"aquiculture",2017,"XIV","anual","TURBOT",NA
"aquiculture",2017,"XIV","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA
"aquiculture",2017,"XIV","anual","ABALON JAPONES",NA
"aquiculture",2017,"XIV","anual","ABALON ROJO",NA
"aquiculture",2017,"XIV","anual","CHOLGA",NA
"aquiculture",2017,"XIV","anual","CHORITO",7
"aquiculture",2017,"XIV","anual","CHORO",18
"aquiculture",2017,"XIV","anual","OSTION DEL NORTE",NA
"aquiculture",2017,"XIV","anual","OSTRA CHILENA",NA
"aquiculture",2017,"XIV","anual","OSTRA DEL PACIFICO",NA
"aquiculture",2017,"X","anual","HAEMATOCOCCUS",NA
"aquiculture",2017,"X","anual","SPIRULINA",NA
"aquiculture",2017,"X","anual","PELILLO",12880
"aquiculture",2017,"X","anual","CORVINA",NA
"aquiculture",2017,"X","anual","SALMON DEL ATLANTICO",204346
"aquiculture",2017,"X","anual","SALMON PLATEADO O COHO",115457
"aquiculture",2017,"X","anual","TRUCHA ARCOIRIS",31731
"aquiculture",2017,"X","anual","TURBOT",5
"aquiculture",2017,"X","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA
"aquiculture",2017,"X","anual","ABALON JAPONES",NA
"aquiculture",2017,"X","anual","ABALON ROJO",468
"aquiculture",2017,"X","anual","CHOLGA",1501
"aquiculture",2017,"X","anual","CHORITO",338840
"aquiculture",2017,"X","anual","CHORO",916
"aquiculture",2017,"X","anual","OSTION DEL NORTE",NA
"aquiculture",2017,"X","anual","OSTRA CHILENA",380
"aquiculture",2017,"X","anual","OSTRA DEL PACIFICO",25
"aquiculture",2017,"XI","anual","HAEMATOCOCCUS",NA
"aquiculture",2017,"XI","anual","SPIRULINA",NA
"aquiculture",2017,"XI","anual","PELILLO",NA
"aquiculture",2017,"XI","anual","CORVINA",NA
"aquiculture",2017,"XI","anual","SALMON DEL ATLANTICO",318725
"aquiculture",2017,"XI","anual","SALMON PLATEADO O COHO",48625
"aquiculture",2017,"XI","anual","TRUCHA ARCOIRIS",23637
"aquiculture",2017,"XI","anual","TURBOT",NA
"aquiculture",2017,"XI","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA
"aquiculture",2017,"XI","anual","ABALON JAPONES",NA
"aquiculture",2017,"XI","anual","ABALON ROJO",NA
"aquiculture",2017,"XI","anual","CHOLGA",NA
"aquiculture",2017,"XI","anual","CHORITO",NA
"aquiculture",2017,"XI","anual","CHORO",NA
"aquiculture",2017,"XI","anual","OSTION DEL NORTE",NA
"aquiculture",2017,"XI","anual","OSTRA CHILENA",NA
"aquiculture",2017,"XI","anual","OSTRA DEL PACIFICO",NA
"aquiculture",2017,"XII","anual","HAEMATOCOCCUS",NA
"aquiculture",2017,"XII","anual","SPIRULINA",NA
"aquiculture",2017,"XII","anual","PELILLO",NA
"aquiculture",2017,"XII","anual","CORVINA",NA
"aquiculture",2017,"XII","anual","SALMON DEL ATLANTICO",90561
"aquiculture",2017,"XII","anual","SALMON PLATEADO O COHO",NA
"aquiculture",2017,"XII","anual","TRUCHA ARCOIRIS",19251
"aquiculture",2017,"XII","anual","TURBOT",NA
"aquiculture",2017,"XII","anual","VIDRIOLA, PALOMETA, DORADO O TOREMO",NA
"aquiculture",2017,"XII","anual","ABALON JAPONES",NA
"aquiculture",2017,"XII","anual","ABALON ROJO",NA
"aquiculture",2017,"XII","anual","CHOLGA",NA
"aquiculture",2017,"XII","anual","CHORITO",NA
"aquiculture",2017,"XII","anual","CHORO",NA
"aquiculture",2017,"XII","anual","OSTION DEL NORTE",NA
"aquiculture",2017,"XII","anual","OSTRA CHILENA",NA
"aquiculture",2017,"XII","anual","OSTRA DEL PACIFICO",NA
